@RELATION FEATURE_RUNSTATUS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE LPbasedFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE NonContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ContinuousFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE allVariablesFeatures {ok,timeout,memout,presolved,crash,unknown,other}
@ATTRIBUTE ProbingFeatures {ok,timeout,memout,presolved,crash,unknown,other}

@DATA
mip3054, 1, ok, ok, ok, ok, ok, ok
mip7007, 1, ok, ok, ok, ok, ok, ok
mip7086, 1, ok, ok, ok, ok, ok, ok
mip388, 1, ok, ok, ok, ok, ok, ok
mip576, 1, ok, ok, ok, ok, ok, ok
mip3617, 1, ok, ok, ok, ok, ok, ok
mip6277, 1, ok, ok, ok, ok, ok, ok
mip4973, 1, ok, ok, ok, ok, ok, ok
mip2864, 1, ok, ok, ok, ok, ok, ok
mip9173, 1, ok, ok, ok, ok, ok, ok
mip9318, 1, ok, ok, ok, ok, ok, ok
mip2427, 1, ok, ok, ok, ok, ok, ok
mip2475, 1, ok, ok, ok, ok, ok, ok
mip8735, 1, ok, ok, ok, ok, ok, ok
mip1506, 1, ok, ok, ok, ok, ok, ok
mip2542, 1, ok, ok, ok, ok, ok, ok
mip1963, 1, ok, ok, ok, ok, ok, ok
mip1326, 1, ok, ok, ok, ok, ok, ok
mip8609, 1, ok, ok, ok, ok, ok, ok
mip1505, 1, ok, ok, ok, ok, ok, ok
mip2249, 1, ok, ok, ok, ok, ok, ok
mip2839, 1, ok, ok, ok, ok, ok, ok
mip2408, 1, ok, ok, ok, ok, ok, ok
mip6945, 1, ok, ok, ok, ok, ok, ok
mip2237, 1, ok, ok, ok, ok, ok, ok
mip1800, 1, ok, ok, ok, ok, ok, ok
mip2150, 1, ok, ok, ok, ok, ok, ok
mip12, 1, ok, ok, ok, ok, ok, ok
mip9538, 1, ok, ok, ok, ok, ok, ok
mip6632, 1, ok, ok, ok, ok, ok, ok
mip3344, 1, ok, ok, ok, ok, ok, ok
mip8503, 1, ok, ok, ok, ok, ok, ok
mip1387, 1, ok, ok, ok, ok, ok, ok
mip2453, 1, ok, ok, ok, ok, ok, ok
mip9200, 1, ok, ok, ok, ok, ok, ok
mip8036, 1, ok, ok, ok, ok, ok, ok
mip9170, 1, ok, ok, ok, ok, ok, ok
mip4558, 1, ok, ok, ok, ok, ok, ok
mip5252, 1, ok, ok, ok, ok, ok, ok
mip1162, 1, ok, ok, ok, ok, ok, ok
mip6222, 1, ok, ok, ok, ok, ok, ok
mip8096, 1, ok, ok, ok, ok, ok, ok
mip4831, 1, ok, ok, ok, ok, ok, ok
mip684, 1, ok, ok, ok, ok, ok, ok
mip9366, 1, ok, ok, ok, ok, ok, ok
mip1481, 1, ok, ok, ok, ok, ok, ok
mip4900, 1, ok, ok, ok, ok, ok, ok
mip3312, 1, ok, ok, ok, ok, ok, ok
mip3385, 1, ok, ok, ok, ok, ok, ok
mip6513, 1, ok, ok, ok, ok, ok, ok
mip7810, 1, ok, ok, ok, ok, ok, ok
mip1930, 1, ok, ok, ok, ok, ok, ok
mip393, 1, ok, ok, ok, ok, ok, ok
mip9906, 1, ok, ok, ok, ok, ok, ok
mip9301, 1, ok, ok, ok, ok, ok, ok
mip6205, 1, ok, ok, ok, ok, ok, ok
mip1985, 1, ok, ok, ok, ok, ok, ok
mip9308, 1, ok, ok, ok, ok, ok, ok
mip7267, 1, ok, ok, ok, ok, ok, ok
mip8542, 1, ok, ok, ok, ok, ok, ok
mip8352, 1, ok, ok, ok, ok, ok, ok
mip7747, 1, ok, ok, ok, ok, ok, ok
mip2814, 1, ok, ok, ok, ok, ok, ok
mip3035, 1, ok, ok, ok, ok, ok, ok
mip5073, 1, ok, ok, ok, ok, ok, ok
mip8521, 1, ok, ok, ok, ok, ok, ok
mip2089, 1, ok, ok, ok, ok, ok, ok
mip5318, 1, ok, ok, ok, ok, ok, ok
mip8841, 1, ok, ok, ok, ok, ok, ok
mip6868, 1, ok, ok, ok, ok, ok, ok
mip7577, 1, ok, ok, ok, ok, ok, ok
mip9662, 1, ok, ok, ok, ok, ok, ok
mip983, 1, ok, ok, ok, ok, ok, ok
mip1474, 1, ok, ok, ok, ok, ok, ok
mip5851, 1, ok, ok, ok, ok, ok, ok
mip2835, 1, ok, ok, ok, ok, ok, ok
mip7158, 1, ok, ok, ok, ok, ok, ok
mip2367, 1, ok, ok, ok, ok, ok, ok
mip8903, 1, ok, ok, ok, ok, ok, ok
mip5401, 1, ok, ok, ok, ok, ok, ok
mip492, 1, ok, ok, ok, ok, ok, ok
mip5280, 1, ok, ok, ok, ok, ok, ok
mip9446, 1, ok, ok, ok, ok, ok, ok
mip9110, 1, ok, ok, ok, ok, ok, ok
mip8322, 1, ok, ok, ok, ok, ok, ok
mip5202, 1, ok, ok, ok, ok, ok, ok
mip157, 1, ok, ok, ok, ok, ok, ok
mip3025, 1, ok, ok, ok, ok, ok, ok
mip8015, 1, ok, ok, ok, ok, ok, ok
mip879, 1, ok, ok, ok, ok, ok, ok
mip1331, 1, ok, ok, ok, ok, ok, ok
mip4838, 1, ok, ok, ok, ok, ok, ok
mip6531, 1, ok, ok, ok, ok, ok, ok
mip5800, 1, ok, ok, ok, ok, ok, ok
mip2217, 1, ok, ok, ok, ok, ok, ok
mip5701, 1, ok, ok, ok, ok, ok, ok
mip8345, 1, ok, ok, ok, ok, ok, ok
mip38, 1, ok, ok, ok, ok, ok, ok
mip6190, 1, ok, ok, ok, ok, ok, ok
mip3097, 1, ok, ok, ok, ok, ok, ok
mip9650, 1, ok, ok, ok, ok, ok, ok
mip5362, 1, ok, ok, ok, ok, ok, ok
mip2990, 1, ok, ok, ok, ok, ok, ok
mip7943, 1, ok, ok, ok, ok, ok, ok
mip8652, 1, ok, ok, ok, ok, ok, ok
mip5946, 1, ok, ok, ok, ok, ok, ok
mip2721, 1, ok, ok, ok, ok, ok, ok
mip7735, 1, ok, ok, ok, ok, ok, ok
mip1362, 1, ok, ok, ok, ok, ok, ok
mip7570, 1, ok, ok, ok, ok, ok, ok
mip43, 1, ok, ok, ok, ok, ok, ok
mip966, 1, ok, ok, ok, ok, ok, ok
mip9326, 1, ok, ok, ok, ok, ok, ok
mip641, 1, ok, ok, ok, ok, ok, ok
mip5811, 1, ok, ok, ok, ok, ok, ok
mip9681, 1, ok, ok, ok, ok, ok, ok
mip8388, 1, ok, ok, ok, ok, ok, ok
mip2129, 1, ok, ok, ok, ok, ok, ok
mip4976, 1, ok, ok, ok, ok, ok, ok
mip292, 1, ok, ok, ok, ok, ok, ok
mip8325, 1, ok, ok, ok, ok, ok, ok
mip8169, 1, ok, ok, ok, ok, ok, ok
mip5019, 1, ok, ok, ok, ok, ok, ok
mip9916, 1, ok, ok, ok, ok, ok, ok
mip5486, 1, ok, ok, ok, ok, ok, ok
mip1230, 1, ok, ok, ok, ok, ok, ok
mip7432, 1, ok, ok, ok, ok, ok, ok
mip355, 1, ok, ok, ok, ok, ok, ok
mip7122, 1, ok, ok, ok, ok, ok, ok
mip5898, 1, ok, ok, ok, ok, ok, ok
mip7881, 1, ok, ok, ok, ok, ok, ok
mip4958, 1, ok, ok, ok, ok, ok, ok
mip306, 1, ok, ok, ok, ok, ok, ok
mip6485, 1, ok, ok, ok, ok, ok, ok
mip4753, 1, ok, ok, ok, ok, ok, ok
mip4707, 1, ok, ok, ok, ok, ok, ok
mip5525, 1, ok, ok, ok, ok, ok, ok
mip5630, 1, ok, ok, ok, ok, ok, ok
mip9214, 1, ok, ok, ok, ok, ok, ok
mip5375, 1, ok, ok, ok, ok, ok, ok
mip9306, 1, ok, ok, ok, ok, ok, ok
mip1298, 1, ok, ok, ok, ok, ok, ok
mip343, 1, ok, ok, ok, ok, ok, ok
mip9144, 1, ok, ok, ok, ok, ok, ok
mip5714, 1, ok, ok, ok, ok, ok, ok
mip5659, 1, ok, ok, ok, ok, ok, ok
mip1513, 1, ok, ok, ok, ok, ok, ok
mip6964, 1, ok, ok, ok, ok, ok, ok
mip5565, 1, ok, ok, ok, ok, ok, ok
mip8061, 1, ok, ok, ok, ok, ok, ok
mip3018, 1, ok, ok, ok, ok, ok, ok
mip9940, 1, ok, ok, ok, ok, ok, ok
mip1834, 1, ok, ok, ok, ok, ok, ok
mip998, 1, ok, ok, ok, ok, ok, ok
mip6144, 1, ok, ok, ok, ok, ok, ok
mip5325, 1, ok, ok, ok, ok, ok, ok
mip2537, 1, ok, ok, ok, ok, ok, ok
mip4418, 1, ok, ok, ok, ok, ok, ok
mip9785, 1, ok, ok, ok, ok, ok, ok
mip1367, 1, ok, ok, ok, ok, ok, ok
mip2521, 1, ok, ok, ok, ok, ok, ok
mip7421, 1, ok, ok, ok, ok, ok, ok
mip6029, 1, ok, ok, ok, ok, ok, ok
mip5286, 1, ok, ok, ok, ok, ok, ok
mip6400, 1, ok, ok, ok, ok, ok, ok
mip1737, 1, ok, ok, ok, ok, ok, ok
mip793, 1, ok, ok, ok, ok, ok, ok
mip497, 1, ok, ok, ok, ok, ok, ok
mip8437, 1, ok, ok, ok, ok, ok, ok
mip8649, 1, ok, ok, ok, ok, ok, ok
mip1289, 1, ok, ok, ok, ok, ok, ok
mip1051, 1, ok, ok, ok, ok, ok, ok
mip8224, 1, ok, ok, ok, ok, ok, ok
mip6629, 1, ok, ok, ok, ok, ok, ok
mip6939, 1, ok, ok, ok, ok, ok, ok
mip2103, 1, ok, ok, ok, ok, ok, ok
mip2301, 1, ok, ok, ok, ok, ok, ok
mip4656, 1, ok, ok, ok, ok, ok, ok
mip2255, 1, ok, ok, ok, ok, ok, ok
mip1926, 1, ok, ok, ok, ok, ok, ok
mip3975, 1, ok, ok, ok, ok, ok, ok
mip1429, 1, ok, ok, ok, ok, ok, ok
mip7543, 1, ok, ok, ok, ok, ok, ok
mip7615, 1, ok, ok, ok, ok, ok, ok
mip3409, 1, ok, ok, ok, ok, ok, ok
mip3489, 1, ok, ok, ok, ok, ok, ok
mip3895, 1, ok, ok, ok, ok, ok, ok
mip9442, 1, ok, ok, ok, ok, ok, ok
mip2186, 1, ok, ok, ok, ok, ok, ok
mip5334, 1, ok, ok, ok, ok, ok, ok
mip4600, 1, ok, ok, ok, ok, ok, ok
mip5043, 1, ok, ok, ok, ok, ok, ok
mip6263, 1, ok, ok, ok, ok, ok, ok
mip9622, 1, ok, ok, ok, ok, ok, ok
mip63, 1, ok, ok, ok, ok, ok, ok
mip5040, 1, ok, ok, ok, ok, ok, ok
mip9430, 1, ok, ok, ok, ok, ok, ok
mip8336, 1, ok, ok, ok, ok, ok, ok
mip834, 1, ok, ok, ok, ok, ok, ok
mip3142, 1, ok, ok, ok, ok, ok, ok
mip9789, 1, ok, ok, ok, ok, ok, ok
mip1135, 1, ok, ok, ok, ok, ok, ok
mip4814, 1, ok, ok, ok, ok, ok, ok
mip8079, 1, ok, ok, ok, ok, ok, ok
mip9863, 1, ok, ok, ok, ok, ok, ok
mip8460, 1, ok, ok, ok, ok, ok, ok
mip1961, 1, ok, ok, ok, ok, ok, ok
mip201, 1, ok, ok, ok, ok, ok, ok
mip9328, 1, ok, ok, ok, ok, ok, ok
mip5538, 1, ok, ok, ok, ok, ok, ok
mip1100, 1, ok, ok, ok, ok, ok, ok
mip6458, 1, ok, ok, ok, ok, ok, ok
mip2239, 1, ok, ok, ok, ok, ok, ok
mip309, 1, ok, ok, ok, ok, ok, ok
mip1454, 1, ok, ok, ok, ok, ok, ok
mip5948, 1, ok, ok, ok, ok, ok, ok
mip8848, 1, ok, ok, ok, ok, ok, ok
mip1171, 1, ok, ok, ok, ok, ok, ok
mip3181, 1, ok, ok, ok, ok, ok, ok
mip8696, 1, ok, ok, ok, ok, ok, ok
mip4670, 1, ok, ok, ok, ok, ok, ok
mip17, 1, ok, ok, ok, ok, ok, ok
mip7332, 1, ok, ok, ok, ok, ok, ok
mip208, 1, ok, ok, ok, ok, ok, ok
mip6838, 1, ok, ok, ok, ok, ok, ok
mip2377, 1, ok, ok, ok, ok, ok, ok
mip8480, 1, ok, ok, ok, ok, ok, ok
mip3304, 1, ok, ok, ok, ok, ok, ok
mip2971, 1, ok, ok, ok, ok, ok, ok
mip6504, 1, ok, ok, ok, ok, ok, ok
mip1616, 1, ok, ok, ok, ok, ok, ok
mip2297, 1, ok, ok, ok, ok, ok, ok
mip3765, 1, ok, ok, ok, ok, ok, ok
mip9147, 1, ok, ok, ok, ok, ok, ok
mip649, 1, ok, ok, ok, ok, ok, ok
mip9232, 1, ok, ok, ok, ok, ok, ok
mip2364, 1, ok, ok, ok, ok, ok, ok
mip3061, 1, ok, ok, ok, ok, ok, ok
mip7531, 1, ok, ok, ok, ok, ok, ok
mip6310, 1, ok, ok, ok, ok, ok, ok
mip1754, 1, ok, ok, ok, ok, ok, ok
mip4172, 1, ok, ok, ok, ok, ok, ok
mip8669, 1, ok, ok, ok, ok, ok, ok
mip15, 1, ok, ok, ok, ok, ok, ok
mip1262, 1, ok, ok, ok, ok, ok, ok
mip5234, 1, ok, ok, ok, ok, ok, ok
mip1687, 1, ok, ok, ok, ok, ok, ok
mip6667, 1, ok, ok, ok, ok, ok, ok
mip9507, 1, ok, ok, ok, ok, ok, ok
mip1017, 1, ok, ok, ok, ok, ok, ok
mip3459, 1, ok, ok, ok, ok, ok, ok
mip9327, 1, ok, ok, ok, ok, ok, ok
mip578, 1, ok, ok, ok, ok, ok, ok
mip1682, 1, ok, ok, ok, ok, ok, ok
mip4086, 1, ok, ok, ok, ok, ok, ok
mip217, 1, ok, ok, ok, ok, ok, ok
mip2726, 1, ok, ok, ok, ok, ok, ok
mip9500, 1, ok, ok, ok, ok, ok, ok
mip2684, 1, ok, ok, ok, ok, ok, ok
mip8570, 1, ok, ok, ok, ok, ok, ok
mip9268, 1, ok, ok, ok, ok, ok, ok
mip1276, 1, ok, ok, ok, ok, ok, ok
mip7068, 1, ok, ok, ok, ok, ok, ok
mip7995, 1, ok, ok, ok, ok, ok, ok
mip6460, 1, ok, ok, ok, ok, ok, ok
mip7119, 1, ok, ok, ok, ok, ok, ok
mip7884, 1, ok, ok, ok, ok, ok, ok
mip5308, 1, ok, ok, ok, ok, ok, ok
mip1325, 1, ok, ok, ok, ok, ok, ok
mip6364, 1, ok, ok, ok, ok, ok, ok
mip8717, 1, ok, ok, ok, ok, ok, ok
mip1294, 1, ok, ok, ok, ok, ok, ok
mip9937, 1, ok, ok, ok, ok, ok, ok
mip7751, 1, ok, ok, ok, ok, ok, ok
mip464, 1, ok, ok, ok, ok, ok, ok
mip6199, 1, ok, ok, ok, ok, ok, ok
mip5981, 1, ok, ok, ok, ok, ok, ok
mip8206, 1, ok, ok, ok, ok, ok, ok
mip6146, 1, ok, ok, ok, ok, ok, ok
mip7614, 1, ok, ok, ok, ok, ok, ok
mip4554, 1, ok, ok, ok, ok, ok, ok
mip1894, 1, ok, ok, ok, ok, ok, ok
mip8867, 1, ok, ok, ok, ok, ok, ok
mip8425, 1, ok, ok, ok, ok, ok, ok
mip6231, 1, ok, ok, ok, ok, ok, ok
mip9479, 1, ok, ok, ok, ok, ok, ok
mip8049, 1, ok, ok, ok, ok, ok, ok
mip7893, 1, ok, ok, ok, ok, ok, ok
mip8657, 1, ok, ok, ok, ok, ok, ok
mip9233, 1, ok, ok, ok, ok, ok, ok
mip8392, 1, ok, ok, ok, ok, ok, ok
mip6404, 1, ok, ok, ok, ok, ok, ok
mip7240, 1, ok, ok, ok, ok, ok, ok
mip3397, 1, ok, ok, ok, ok, ok, ok
mip8910, 1, ok, ok, ok, ok, ok, ok
mip5124, 1, ok, ok, ok, ok, ok, ok
mip7541, 1, ok, ok, ok, ok, ok, ok
mip1444, 1, ok, ok, ok, ok, ok, ok
mip1392, 1, ok, ok, ok, ok, ok, ok
mip922, 1, ok, ok, ok, ok, ok, ok
mip3038, 1, ok, ok, ok, ok, ok, ok
mip5009, 1, ok, ok, ok, ok, ok, ok
mip263, 1, ok, ok, ok, ok, ok, ok
mip2520, 1, ok, ok, ok, ok, ok, ok
mip3917, 1, ok, ok, ok, ok, ok, ok
mip3794, 1, ok, ok, ok, ok, ok, ok
mip9426, 1, ok, ok, ok, ok, ok, ok
mip1281, 1, ok, ok, ok, ok, ok, ok
mip6315, 1, ok, ok, ok, ok, ok, ok
mip6569, 1, ok, ok, ok, ok, ok, ok
mip8981, 1, ok, ok, ok, ok, ok, ok
mip3684, 1, ok, ok, ok, ok, ok, ok
mip3889, 1, ok, ok, ok, ok, ok, ok
mip5399, 1, ok, ok, ok, ok, ok, ok
mip1502, 1, ok, ok, ok, ok, ok, ok
mip7166, 1, ok, ok, ok, ok, ok, ok
mip3836, 1, ok, ok, ok, ok, ok, ok
mip8601, 1, ok, ok, ok, ok, ok, ok
mip8117, 1, ok, ok, ok, ok, ok, ok
mip878, 1, ok, ok, ok, ok, ok, ok
mip848, 1, ok, ok, ok, ok, ok, ok
mip694, 1, ok, ok, ok, ok, ok, ok
mip9745, 1, ok, ok, ok, ok, ok, ok
mip5013, 1, ok, ok, ok, ok, ok, ok
mip1170, 1, ok, ok, ok, ok, ok, ok
mip9914, 1, ok, ok, ok, ok, ok, ok
mip1194, 1, ok, ok, ok, ok, ok, ok
mip6321, 1, ok, ok, ok, ok, ok, ok
mip9429, 1, ok, ok, ok, ok, ok, ok
mip7864, 1, ok, ok, ok, ok, ok, ok
mip495, 1, ok, ok, ok, ok, ok, ok
mip8765, 1, ok, ok, ok, ok, ok, ok
mip9305, 1, ok, ok, ok, ok, ok, ok
mip37, 1, ok, ok, ok, ok, ok, ok
mip9226, 1, ok, ok, ok, ok, ok, ok
mip9465, 1, ok, ok, ok, ok, ok, ok
mip9682, 1, ok, ok, ok, ok, ok, ok
mip8550, 1, ok, ok, ok, ok, ok, ok
mip3486, 1, ok, ok, ok, ok, ok, ok
mip4442, 1, ok, ok, ok, ok, ok, ok
mip9707, 1, ok, ok, ok, ok, ok, ok
mip6758, 1, ok, ok, ok, ok, ok, ok
mip8043, 1, ok, ok, ok, ok, ok, ok
mip7891, 1, ok, ok, ok, ok, ok, ok
mip7616, 1, ok, ok, ok, ok, ok, ok
mip8080, 1, ok, ok, ok, ok, ok, ok
mip505, 1, ok, ok, ok, ok, ok, ok
mip123, 1, ok, ok, ok, ok, ok, ok
mip8871, 1, ok, ok, ok, ok, ok, ok
mip5856, 1, ok, ok, ok, ok, ok, ok
mip7101, 1, ok, ok, ok, ok, ok, ok
mip5537, 1, ok, ok, ok, ok, ok, ok
mip2827, 1, ok, ok, ok, ok, ok, ok
mip5384, 1, ok, ok, ok, ok, ok, ok
mip5661, 1, ok, ok, ok, ok, ok, ok
mip2840, 1, ok, ok, ok, ok, ok, ok
mip9188, 1, ok, ok, ok, ok, ok, ok
mip968, 1, ok, ok, ok, ok, ok, ok
mip5547, 1, ok, ok, ok, ok, ok, ok
mip7539, 1, ok, ok, ok, ok, ok, ok
mip8599, 1, ok, ok, ok, ok, ok, ok
mip5900, 1, ok, ok, ok, ok, ok, ok
mip6955, 1, ok, ok, ok, ok, ok, ok
mip8500, 1, ok, ok, ok, ok, ok, ok
mip281, 1, ok, ok, ok, ok, ok, ok
mip6396, 1, ok, ok, ok, ok, ok, ok
mip1994, 1, ok, ok, ok, ok, ok, ok
mip34, 1, ok, ok, ok, ok, ok, ok
mip2325, 1, ok, ok, ok, ok, ok, ok
mip6089, 1, ok, ok, ok, ok, ok, ok
mip5603, 1, ok, ok, ok, ok, ok, ok
mip158, 1, ok, ok, ok, ok, ok, ok
mip9919, 1, ok, ok, ok, ok, ok, ok
mip7765, 1, ok, ok, ok, ok, ok, ok
mip6126, 1, ok, ok, ok, ok, ok, ok
mip5017, 1, ok, ok, ok, ok, ok, ok
mip8543, 1, ok, ok, ok, ok, ok, ok
mip3829, 1, ok, ok, ok, ok, ok, ok
mip7555, 1, ok, ok, ok, ok, ok, ok
mip4181, 1, ok, ok, ok, ok, ok, ok
mip2497, 1, ok, ok, ok, ok, ok, ok
mip4802, 1, ok, ok, ok, ok, ok, ok
mip7168, 1, ok, ok, ok, ok, ok, ok
mip4640, 1, ok, ok, ok, ok, ok, ok
mip2478, 1, ok, ok, ok, ok, ok, ok
mip1938, 1, ok, ok, ok, ok, ok, ok
mip9624, 1, ok, ok, ok, ok, ok, ok
mip552, 1, ok, ok, ok, ok, ok, ok
mip8658, 1, ok, ok, ok, ok, ok, ok
mip7420, 1, ok, ok, ok, ok, ok, ok
mip2164, 1, ok, ok, ok, ok, ok, ok
mip6478, 1, ok, ok, ok, ok, ok, ok
mip3277, 1, ok, ok, ok, ok, ok, ok
mip5631, 1, ok, ok, ok, ok, ok, ok
mip3493, 1, ok, ok, ok, ok, ok, ok
mip8451, 1, ok, ok, ok, ok, ok, ok
mip9370, 1, ok, ok, ok, ok, ok, ok
mip8337, 1, ok, ok, ok, ok, ok, ok
mip4064, 1, ok, ok, ok, ok, ok, ok
mip9982, 1, ok, ok, ok, ok, ok, ok
mip7121, 1, ok, ok, ok, ok, ok, ok
mip2124, 1, ok, ok, ok, ok, ok, ok
mip9953, 1, ok, ok, ok, ok, ok, ok
mip3233, 1, ok, ok, ok, ok, ok, ok
mip2336, 1, ok, ok, ok, ok, ok, ok
mip3009, 1, ok, ok, ok, ok, ok, ok
mip486, 1, ok, ok, ok, ok, ok, ok
mip5605, 1, ok, ok, ok, ok, ok, ok
mip9340, 1, ok, ok, ok, ok, ok, ok
mip6248, 1, ok, ok, ok, ok, ok, ok
mip8139, 1, ok, ok, ok, ok, ok, ok
mip6382, 1, ok, ok, ok, ok, ok, ok
mip5923, 1, ok, ok, ok, ok, ok, ok
mip8002, 1, ok, ok, ok, ok, ok, ok
mip3750, 1, ok, ok, ok, ok, ok, ok
mip652, 1, ok, ok, ok, ok, ok, ok
mip6214, 1, ok, ok, ok, ok, ok, ok
mip8602, 1, ok, ok, ok, ok, ok, ok
mip8085, 1, ok, ok, ok, ok, ok, ok
mip6655, 1, ok, ok, ok, ok, ok, ok
mip273, 1, ok, ok, ok, ok, ok, ok
mip6217, 1, ok, ok, ok, ok, ok, ok
mip2872, 1, ok, ok, ok, ok, ok, ok
mip8370, 1, ok, ok, ok, ok, ok, ok
mip3470, 1, ok, ok, ok, ok, ok, ok
mip6323, 1, ok, ok, ok, ok, ok, ok
mip7892, 1, ok, ok, ok, ok, ok, ok
mip8667, 1, ok, ok, ok, ok, ok, ok
mip4920, 1, ok, ok, ok, ok, ok, ok
mip6139, 1, ok, ok, ok, ok, ok, ok
mip5744, 1, ok, ok, ok, ok, ok, ok
mip7265, 1, ok, ok, ok, ok, ok, ok
mip2910, 1, ok, ok, ok, ok, ok, ok
mip1605, 1, ok, ok, ok, ok, ok, ok
mip1777, 1, ok, ok, ok, ok, ok, ok
mip8093, 1, ok, ok, ok, ok, ok, ok
mip5556, 1, ok, ok, ok, ok, ok, ok
mip3314, 1, ok, ok, ok, ok, ok, ok
mip1466, 1, ok, ok, ok, ok, ok, ok
mip8165, 1, ok, ok, ok, ok, ok, ok
mip2550, 1, ok, ok, ok, ok, ok, ok
mip4090, 1, ok, ok, ok, ok, ok, ok
mip5642, 1, ok, ok, ok, ok, ok, ok
mip8186, 1, ok, ok, ok, ok, ok, ok
mip955, 1, ok, ok, ok, ok, ok, ok
mip2385, 1, ok, ok, ok, ok, ok, ok
mip8647, 1, ok, ok, ok, ok, ok, ok
mip8812, 1, ok, ok, ok, ok, ok, ok
mip8439, 1, ok, ok, ok, ok, ok, ok
mip9946, 1, ok, ok, ok, ok, ok, ok
mip9353, 1, ok, ok, ok, ok, ok, ok
mip2084, 1, ok, ok, ok, ok, ok, ok
mip5542, 1, ok, ok, ok, ok, ok, ok
mip3521, 1, ok, ok, ok, ok, ok, ok
mip33, 1, ok, ok, ok, ok, ok, ok
mip9451, 1, ok, ok, ok, ok, ok, ok
mip5311, 1, ok, ok, ok, ok, ok, ok
mip4762, 1, ok, ok, ok, ok, ok, ok
mip8211, 1, ok, ok, ok, ok, ok, ok
mip4947, 1, ok, ok, ok, ok, ok, ok
mip2286, 1, ok, ok, ok, ok, ok, ok
mip7095, 1, ok, ok, ok, ok, ok, ok
mip5797, 1, ok, ok, ok, ok, ok, ok
mip6116, 1, ok, ok, ok, ok, ok, ok
mip9332, 1, ok, ok, ok, ok, ok, ok
mip9337, 1, ok, ok, ok, ok, ok, ok
mip6533, 1, ok, ok, ok, ok, ok, ok
mip9187, 1, ok, ok, ok, ok, ok, ok
mip142, 1, ok, ok, ok, ok, ok, ok
mip9722, 1, ok, ok, ok, ok, ok, ok
mip179, 1, ok, ok, ok, ok, ok, ok
mip8446, 1, ok, ok, ok, ok, ok, ok
mip9519, 1, ok, ok, ok, ok, ok, ok
mip2729, 1, ok, ok, ok, ok, ok, ok
mip4061, 1, ok, ok, ok, ok, ok, ok
mip668, 1, ok, ok, ok, ok, ok, ok
mip7580, 1, ok, ok, ok, ok, ok, ok
mip9912, 1, ok, ok, ok, ok, ok, ok
mip2329, 1, ok, ok, ok, ok, ok, ok
mip28, 1, ok, ok, ok, ok, ok, ok
mip9234, 1, ok, ok, ok, ok, ok, ok
mip2001, 1, ok, ok, ok, ok, ok, ok
mip6494, 1, ok, ok, ok, ok, ok, ok
mip8915, 1, ok, ok, ok, ok, ok, ok
mip2121, 1, ok, ok, ok, ok, ok, ok
mip8358, 1, ok, ok, ok, ok, ok, ok
mip3729, 1, ok, ok, ok, ok, ok, ok
mip7752, 1, ok, ok, ok, ok, ok, ok
mip378, 1, ok, ok, ok, ok, ok, ok
mip1582, 1, ok, ok, ok, ok, ok, ok
mip1957, 1, ok, ok, ok, ok, ok, ok
mip6491, 1, ok, ok, ok, ok, ok, ok
mip455, 1, ok, ok, ok, ok, ok, ok
mip910, 1, ok, ok, ok, ok, ok, ok
mip9529, 1, ok, ok, ok, ok, ok, ok
mip5203, 1, ok, ok, ok, ok, ok, ok
mip5403, 1, ok, ok, ok, ok, ok, ok
mip3654, 1, ok, ok, ok, ok, ok, ok
mip6186, 1, ok, ok, ok, ok, ok, ok
mip2190, 1, ok, ok, ok, ok, ok, ok
mip6040, 1, ok, ok, ok, ok, ok, ok
mip720, 1, ok, ok, ok, ok, ok, ok
mip213, 1, ok, ok, ok, ok, ok, ok
mip8473, 1, ok, ok, ok, ok, ok, ok
mip3897, 1, ok, ok, ok, ok, ok, ok
mip1114, 1, ok, ok, ok, ok, ok, ok
mip8985, 1, ok, ok, ok, ok, ok, ok
mip6288, 1, ok, ok, ok, ok, ok, ok
mip7574, 1, ok, ok, ok, ok, ok, ok
mip9338, 1, ok, ok, ok, ok, ok, ok
mip9149, 1, ok, ok, ok, ok, ok, ok
mip642, 1, ok, ok, ok, ok, ok, ok
mip9667, 1, ok, ok, ok, ok, ok, ok
mip4661, 1, ok, ok, ok, ok, ok, ok
mip9525, 1, ok, ok, ok, ok, ok, ok
mip6313, 1, ok, ok, ok, ok, ok, ok
mip2897, 1, ok, ok, ok, ok, ok, ok
mip1892, 1, ok, ok, ok, ok, ok, ok
mip1288, 1, ok, ok, ok, ok, ok, ok
mip3313, 1, ok, ok, ok, ok, ok, ok
mip7100, 1, ok, ok, ok, ok, ok, ok
mip3838, 1, ok, ok, ok, ok, ok, ok
mip93, 1, ok, ok, ok, ok, ok, ok
mip7722, 1, ok, ok, ok, ok, ok, ok
mip5497, 1, ok, ok, ok, ok, ok, ok
mip2683, 1, ok, ok, ok, ok, ok, ok
mip6536, 1, ok, ok, ok, ok, ok, ok
