@RELATION ALGORITHM_RUNS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
mip7467, 1, Config1, 59.8043091297149, ok
mip7467, 1, Config2, 112.000509023666, ok
mip7467, 1, Config3, 2488.15341305732, ok
mip4598, 1, ConfigDefault, 8416.83001995086, ok
mip4598, 1, Config1, 1269.51050591468, ok
mip4598, 1, Config2, 2080.84517502784, ok
mip4598, 1, Config3, 2216.96180009841, ok
mip9970, 1, ConfigDefault, 1607.69004702568, ok
mip9970, 1, Config1, 282.711752176284, ok
mip9970, 1, Config2, 725.411339998245, ok
mip9970, 1, Config3, 1061.11156415939, ok
mip1653, 1, ConfigDefault, 1811.11431193351, ok
mip1653, 1, Config1, 226.360706090927, ok
mip1653, 1, Config2, 450.613182067871, ok
mip1653, 1, Config3, 412.67428612709, ok
mip274, 1, ConfigDefault, 9600.0, timeout
mip274, 1, Config1, 590.24440908432, ok
mip274, 1, Config2, 1130.20434308052, ok
mip274, 1, Config3, 1482.39642000198, ok
mip4059, 1, ConfigDefault, 9600.0, timeout
mip4059, 1, Config1, 894.277179002761, ok
mip4059, 1, Config2, 1107.1310968399, ok
mip4059, 1, Config3, 1851.865609169, ok
mip5448, 1, ConfigDefault, 2958.48086500167, ok
mip5448, 1, Config1, 206.968147993087, ok
mip5448, 1, Config2, 264.545162916183, ok
mip5448, 1, Config3, 314.810138940811, ok
mip3351, 1, ConfigDefault, 643.05283999443, ok
mip3351, 1, Config1, 130.162182092666, ok
mip3351, 1, Config2, 145.67668390274, ok
mip3351, 1, Config3, 188.236603975296, ok
mip5646, 1, ConfigDefault, 9600.0, timeout
mip5646, 1, Config1, 1112.76729607582, ok
mip5646, 1, Config2, 1702.69596791267, ok
mip5646, 1, Config3, 2018.29271197319, ok
mip3242, 1, ConfigDefault, 667.767184019088, ok
mip3242, 1, Config1, 178.667906045913, ok
mip3242, 1, Config2, 307.128908872604, ok
mip3242, 1, Config3, 296.461847066879, ok
mip8536, 1, ConfigDefault, 45.8217670917511, ok
mip8536, 1, Config1, 16.7089099884033, ok
mip8536, 1, Config2, 22.0502150058746, ok
mip8536, 1, Config3, 20.0081939697265, ok
mip6074, 1, ConfigDefault, 9600.0, timeout
mip6074, 1, Config1, 587.360185146331, ok
mip6074, 1, Config2, 1816.03953504562, ok
mip6074, 1, Config3, 1410.76371502876, ok
mip8535, 1, ConfigDefault, 2811.15114808082, ok
mip8535, 1, Config1, 141.833976030349, ok
mip8535, 1, Config2, 147.352188110351, ok
mip8535, 1, Config3, 164.6812479496, ok
mip3893, 1, ConfigDefault, 175.638612031936, ok
mip3893, 1, Config1, 142.612366914749, ok
mip3893, 1, Config2, 673.417885065078, ok
mip3893, 1, Config3, 173.040018081665, ok
mip7812, 1, ConfigDefault, 9600.0, timeout
mip7812, 1, Config1, 384.920513868331, ok
mip7812, 1, Config2, 1376.13062191009, ok
mip7812, 1, Config3, 1186.96794199943, ok
mip1069, 1, ConfigDefault, 98.2563998699188, ok
mip1069, 1, Config1, 78.6371490955352, ok
mip1069, 1, Config2, 1768.29444909095, ok
mip1069, 1, Config3, 5265.33714413642, ok
mip936, 1, ConfigDefault, 4111.49795794487, ok
mip936, 1, Config1, 145.93668603897, ok
mip936, 1, Config2, 190.96769618988, ok
mip936, 1, Config3, 235.478911161422, ok
mip5018, 1, ConfigDefault, 7542.94757699966, ok
mip5018, 1, Config1, 540.037984132766, ok
mip5018, 1, Config2, 1181.48779916763, ok
mip5018, 1, Config3, 976.838953971862, ok
mip515, 1, ConfigDefault, 3304.28028106689, ok
mip515, 1, Config1, 186.07605600357, ok
mip515, 1, Config2, 527.357690095901, ok
mip515, 1, Config3, 394.942263126373, ok
mip4837, 1, ConfigDefault, 9600.0, timeout
mip4837, 1, Config1, 2234.24515986442, ok
mip4837, 1, Config2, 3095.82648801803, ok
mip4837, 1, Config3, 2237.97313308715, ok
mip4679, 1, ConfigDefault, 7393.84373402595, ok
mip4679, 1, Config1, 725.88149189949, ok
mip4679, 1, Config2, 1219.83926105499, ok
mip4679, 1, Config3, 1790.76349186897, ok
mip7103, 1, ConfigDefault, 9600.0, timeout
mip7103, 1, Config1, 689.965448856353, ok
mip7103, 1, Config2, 1022.99123811721, ok
mip7103, 1, Config3, 1282.83237719535, ok
mip4874, 1, ConfigDefault, 6836.05621409416, ok
mip4874, 1, Config1, 686.797285079956, ok
mip4874, 1, Config2, 902.37918806076, ok
mip4874, 1, Config3, 1038.65419316291, ok
mip5902, 1, ConfigDefault, 363.320480108261, ok
mip5902, 1, Config1, 111.540042877197, ok
mip5902, 1, Config2, 138.671881198883, ok
mip5902, 1, Config3, 2743.13322901725, ok
mip2148, 1, ConfigDefault, 174.211221933364, ok
mip2148, 1, Config1, 141.751164913177, ok
mip2148, 1, Config2, 154.169231176376, ok
mip2148, 1, Config3, 188.913599967956, ok
mip1355, 1, ConfigDefault, 9600.0, timeout
mip1355, 1, Config1, 1605.77747797966, ok
mip1355, 1, Config2, 4953.92613911628, ok
mip1355, 1, Config3, 9600.0, timeout
mip2853, 1, ConfigDefault, 9600.0, timeout
mip2853, 1, Config1, 6378.99063897132, ok
mip2853, 1, Config2, 6890.42078590393, ok
mip2853, 1, Config3, 9600.0, timeout
mip6812, 1, ConfigDefault, 1452.99794411659, ok
mip6812, 1, Config1, 167.057515859603, ok
mip6812, 1, Config2, 245.170125961303, ok
