@RELATION FEATURE_COSTS_MIPVerifySDP_SCIPfeatureset


@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE StaticOn NUMERIC
@ATTRIBUTE StaticOff NUMERIC
@ATTRIBUTE Dynamic NUMERIC



@DATA
mip7951, 1, 1.28, 0, 13.98
mip7952, 1, 1.16, 0, 14.15
mip7953, 1, 1.25, 0, 19.29
mip7954, 1, 1.15, 0, 17.130000000000003
mip7955, 1, 1.17, 0, 11.46
mip7956, 1, 1.03, 0, 12.99
mip7957, 1, 1.18, 0, 17.53
mip7958, 1, 1.15, 0, 18.57
mip7959, 1, 1.18, 0, 14.07
mip796, 1, 1.43, 0, 12.870000000000001
mip7960, 1, 1.21, 0, 14.420000000000002
mip7961, 1, 1.26, 0, 13.26
mip7962, 1, 1.14, 0, 15.099999999999998
mip7963, 1, 1.13, 0, 33.279999999999994
mip7964, 1, 1.18, 0, 11.67
mip7965, 1, 1.25, 0, 19.1
mip7966, 1, 1.19, 0, 12.82
mip7967, 1, 1.21, 0, 20.14
mip7968, 1, 1.16, 0, 12.18
mip7969, 1, 1.2, 0, 14.41
mip797, 1, 1.23, 0, 15.7
mip7970, 1, 1.22, 0, 17.380000000000003
mip7971, 1, 1.15, 0, 12.85
mip7972, 1, 1.18, 0, 25.27
mip7973, 1, 1.23, 0, 14.98
mip7974, 1, 1.24, 0, 23.650000000000002
mip7975, 1, 1.19, 0, 17.509999999999998
mip7976, 1, 1.1, 0, 13.15
mip7977, 1, 1.2, 0, 24.02
mip7978, 1, 1.08, 0, 16.9
mip7979, 1, 1.15, 0, 32.26
mip798, 1, 1.6, 0, 19.72
mip7980, 1, 1.31, 0, 17.900000000000002
mip7981, 1, 1.42, 0, 29.72
mip7982, 1, 1.66, 0, 23.12
mip7983, 1, 1.55, 0, 20.55
mip7984, 1, 1.4, 0, 16.78
mip7985, 1, 1.3, 0, 31.150000000000002
mip7986, 1, 1.48, 0, 15.739999999999998
mip7987, 1, 1.35, 0, 18.4
mip7988, 1, 1.62, 0, 13.149999999999999
mip7989, 1, 1.42, 0, 13.74
mip799, 1, 1.41, 0, 16.32
mip7990, 1, 1.36, 0, 19.35
mip7991, 1, 1.44, 0, 13.620000000000001
mip7992, 1, 1.46, 0, 22.259999999999998
mip7993, 1, 1.39, 0, 14.32
mip7994, 1, 1.39, 0, 17.12
mip7995, 1, 1.33, 0, 15.17
mip7996, 1, 1.5, 0, 18.7
mip7997, 1, 1.5, 0, 20.88
mip7998, 1, 1.52, 0, 18.43
mip7999, 1, 1.45, 0, 26.220000000000002
mip8, 1, 1.4, 0, 15.06
mip80, 1, 1.22, 0, 25.62
mip800, 1, 1.33, 0, 18.549999999999997
mip8000, 1, 1.19, 0, 13.370000000000001
mip8001, 1, 1.37, 0, 13.61
mip8002, 1, 1.6, 0, 15.49
mip8003, 1, 1.35, 0, 14.950000000000001
mip8004, 1, 1.62, 0, 11.739999999999998
mip8005, 1, 1.45, 0, 26.67
mip8006, 1, 1.24, 0, 18.71
mip8007, 1, 1.24, 0, 10.01
mip8008, 1, 1.04, 0, 7.44
mip8009, 1, 1.29, 0, 33.21
mip801, 1, 1.35, 0, 17.27
mip8010, 1, 1.13, 0, 15.16
mip8011, 1, 1.3, 0, 11.639999999999999
mip8012, 1, 1.35, 0, 11.65
mip8013, 1, 1.15, 0, 14.53
mip8014, 1, 1.29, 0, 13.45
mip8015, 1, 1.23, 0, 19.33
mip8016, 1, 1.35, 0, 16.97
mip8017, 1, 1.22, 0, 17.64
mip8018, 1, 1.15, 0, 11.2
mip8019, 1, 1.05, 0, 33.14
mip802, 1, 1.26, 0, 19.709999999999997
mip8020, 1, 1.03, 0, 13.200000000000001
mip8021, 1, 1.2, 0, 20.38
mip8022, 1, 0.98, 0, 15.120000000000001
mip8023, 1, 1.05, 0, 13.049999999999999
mip8024, 1, 1.2, 0, 10.41
mip8025, 1, 1.06, 0, 20.130000000000003
mip8026, 1, 0.99, 0, 10.45
mip8027, 1, 1.26, 0, 26.4
mip8028, 1, 1.13, 0, 21.25
mip8029, 1, 1.13, 0, 23.8
mip803, 1, 1.47, 0, 24.44
mip8030, 1, 1.2, 0, 12.280000000000001
mip8031, 1, 1.13, 0, 11.530000000000001
mip8032, 1, 1.1, 0, 10.790000000000001
mip8033, 1, 1.17, 0, 13.33
mip8034, 1, 1.13, 0, 10.95
mip8035, 1, 1.12, 0, 11.52
mip8036, 1, 1.13, 0, 12.41
mip8037, 1, 1.03, 0, 9.49
mip8038, 1, 1.19, 0, 13.700000000000001
mip8039, 1, 1.11, 0, 29.14
mip804, 1, 1.32, 0, 14.84
mip8040, 1, 1.13, 0, 12.370000000000001
mip8041, 1, 1.03, 0, 13.620000000000001
mip8042, 1, 1.08, 0, 9.88
mip8043, 1, 1.15, 0, 10.129999999999999
mip8044, 1, 1.17, 0, 15.090000000000002
mip8045, 1, 1.24, 0, 14.75
mip8046, 1, 1.13, 0, 9.98
mip8047, 1, 1.24, 0, 21.540000000000003
mip8048, 1, 1.12, 0, 18.279999999999998
mip8049, 1, 1.08, 0, 12.209999999999999
mip805, 1, 1.2, 0, 18.0
mip8050, 1, 1.1, 0, 15.450000000000001
mip8051, 1, 1.06, 0, 10.729999999999999
mip8052, 1, 1.09, 0, 15.29
mip8053, 1, 1.15, 0, 14.01
mip8054, 1, 1.12, 0, 9.64
mip8055, 1, 1.14, 0, 12.53
mip8056, 1, 1.2, 0, 14.22
mip8057, 1, 1.41, 0, 10.11
mip8058, 1, 1.24, 0, 9.75
mip8059, 1, 1.1, 0, 9.46
mip806, 1, 1.37, 0, 28.99
mip8060, 1, 1.04, 0, 8.41
mip8061, 1, 1.18, 0, 24.9
mip8062, 1, 1.1, 0, 14.25
mip8063, 1, 1.1, 0, 9.39
mip8064, 1, 1.08, 0, 9.07
mip8065, 1, 1.13, 0, 11.48
mip8066, 1, 1.16, 0, 23.71
mip8067, 1, 1.21, 0, 33.69
mip8068, 1, 1.2, 0, 17.18
mip8069, 1, 1.1, 0, 12.83
mip807, 1, 1.55, 0, 20.33
mip8070, 1, 1.06, 0, 12.28
mip8071, 1, 1.16, 0, 25.98
mip8072, 1, 1.06, 0, 13.29
mip8073, 1, 1.12, 0, 10.05
mip8074, 1, 1.06, 0, 14.639999999999999
mip8075, 1, 1.18, 0, 31.729999999999997
mip8076, 1, 1.24, 0, 9.93
mip8077, 1, 1.15, 0, 10.28
mip8078, 1, 1.21, 0, 12.75
mip8079, 1, 1.15, 0, 11.61
mip808, 1, 1.43, 0, 28.56
mip8080, 1, 1.0, 0, 10.82
mip8081, 1, 1.21, 0, 15.469999999999999
mip8082, 1, 1.02, 0, 5.470000000000001
mip8083, 1, 1.37, 0, 13.870000000000001
mip8084, 1, 1.19, 0, 15.730000000000002
mip8085, 1, 1.23, 0, 20.84
mip8086, 1, 1.24, 0, 13.29
mip8087, 1, 1.26, 0, 16.63
mip8088, 1, 1.31, 0, 15.37
mip8089, 1, 1.34, 0, 10.32
mip809, 1, 1.4, 0, 16.14
mip8090, 1, 1.12, 0, 15.939999999999998
mip8091, 1, 1.1, 0, 14.48
mip8092, 1, 1.1, 0, 7.950000000000001
mip8093, 1, 1.09, 0, 15.370000000000001
mip8094, 1, 1.2, 0, 16.060000000000002
mip8095, 1, 1.22, 0, 5.7
mip8096, 1, 1.15, 0, 4.73
mip8097, 1, 1.04, 0, 15.39
mip8098, 1, 1.25, 0, 10.25
mip8099, 1, 1.11, 0, 13.58
mip81, 1, 1.32, 0, 12.02
mip810, 1, 1.57, 0, 17.63
mip8100, 1, 1.15, 0, 17.98
mip8101, 1, 1.05, 0, 9.51
mip8102, 1, 1.14, 0, 22.33
mip8103, 1, 1.07, 0, 12.35
mip8104, 1, 1.17, 0, 10.33
mip8105, 1, 1.0, 0, 7.470000000000001
mip8106, 1, 1.13, 0, 21.55
mip8107, 1, 1.12, 0, 71.44999999999999
mip8108, 1, 1.16, 0, 14.24
mip8109, 1, 1.03, 0, 24.74
mip811, 1, 1.21, 0, 17.79
mip8110, 1, 1.16, 0, 21.21
mip8111, 1, 1.2, 0, 14.07
mip8112, 1, 1.28, 0, 10.21
mip8113, 1, 1.0, 0, 7.5
mip8114, 1, 1.11, 0, 27.29
mip8115, 1, 1.24, 0, 17.69
mip8116, 1, 1.4, 0, 9.4
mip8117, 1, 1.24, 0, 11.68
mip8118, 1, 0.97, 0, 16.12
mip8119, 1, 1.1, 0, 32.8
mip812, 1, 1.99, 0, 20.17
mip8120, 1, 1.24, 0, 15.639999999999999
mip8121, 1, 1.13, 0, 27.26
mip8122, 1, 1.25, 0, 11.77
mip8123, 1, 1.21, 0, 10.86
mip8124, 1, 1.13, 0, 11.05
mip8125, 1, 1.24, 0, 25.130000000000003
mip8126, 1, 1.14, 0, 13.979999999999999
mip8127, 1, 1.21, 0, 12.41
mip8128, 1, 1.23, 0, 25.96
mip8129, 1, 1.23, 0, 17.56
mip813, 1, 1.3, 0, 16.48
mip8130, 1, 1.09, 0, 27.39
mip8131, 1, 1.33, 0, 21.479999999999997
mip8132, 1, 1.12, 0, 13.399999999999999
mip8133, 1, 1.12, 0, 12.66
mip8134, 1, 1.04, 0, 16.580000000000002
mip8135, 1, 1.16, 0, 40.68000000000001
mip8136, 1, 1.1, 0, 15.65
mip8137, 1, 1.19, 0, 13.360000000000001
mip8138, 1, 1.09, 0, 16.41
mip8139, 1, 1.22, 0, 27.990000000000002
mip814, 1, 1.53, 0, 22.09
mip8140, 1, 1.2, 0, 19.36
mip8141, 1, 1.34, 0, 24.4
mip8142, 1, 1.25, 0, 21.09
mip8143, 1, 1.24, 0, 14.74
mip8144, 1, 1.16, 0, 38.38
mip8145, 1, 1.19, 0, 25.63
mip8146, 1, 1.12, 0, 28.16
mip8147, 1, 1.33, 0, 23.509999999999998
mip8148, 1, 1.31, 0, 14.19
mip8149, 1, 1.19, 0, 14.959999999999999
mip815, 1, 1.49, 0, 24.17
mip8150, 1, 1.43, 0, 18.15
mip8151, 1, 1.34, 0, 21.86
mip8152, 1, 1.26, 0, 14.39
mip8153, 1, 1.05, 0, 14.5
mip8154, 1, 1.1, 0, 12.5
mip8155, 1, 1.15, 0, 22.41
mip8156, 1, 1.09, 0, 11.870000000000001
mip8157, 1, 1.06, 0, 33.089999999999996
mip8158, 1, 1.21, 0, 13.16
mip8159, 1, 1.13, 0, 22.18
mip816, 1, 1.54, 0, 17.03
mip8160, 1, 1.28, 0, 12.82
mip8161, 1, 1.21, 0, 14.59
mip8162, 1, 1.17, 0, 22.28
mip8163, 1, 1.09, 0, 13.84
mip8164, 1, 1.46, 0, 11.34
mip8165, 1, 1.29, 0, 10.989999999999998
mip8166, 1, 1.32, 0, 13.28
mip8167, 1, 1.2, 0, 12.770000000000001
mip8168, 1, 1.29, 0, 15.280000000000001
mip8169, 1, 1.15, 0, 13.7
mip817, 1, 1.31, 0, 18.360000000000003
mip8170, 1, 1.18, 0, 15.98
mip8171, 1, 1.25, 0, 32.89
mip8172, 1, 1.31, 0, 27.82
mip8173, 1, 1.15, 0, 14.68
mip8174, 1, 1.33, 0, 11.959999999999999
mip8175, 1, 0.99, 0, 10.01
mip8176, 1, 1.18, 0, 27.31
mip8177, 1, 1.28, 0, 15.750000000000002
mip8178, 1, 1.14, 0, 27.55
mip8179, 1, 1.14, 0, 20.71
mip818, 1, 1.3, 0, 18.24
mip8180, 1, 1.02, 0, 12.16
mip8181, 1, 1.19, 0, 15.06
mip8182, 1, 1.16, 0, 11.24
mip8183, 1, 1.08, 0, 13.68
mip8184, 1, 1.19, 0, 9.9
mip8185, 1, 1.13, 0, 17.6
mip8186, 1, 1.2, 0, 21.6
mip8187, 1, 1.15, 0, 26.71
mip8188, 1, 1.11, 0, 34.18
mip8189, 1, 1.13, 0, 37.91
mip819, 1, 1.37, 0, 14.779999999999998
mip8190, 1, 1.16, 0, 11.68
mip8191, 1, 1.26, 0, 12.88
mip8192, 1, 1.11, 0, 16.67
mip8193, 1, 1.24, 0, 23.09
mip8194, 1, 1.09, 0, 11.08
mip8195, 1, 1.08, 0, 10.23
mip8196, 1, 1.05, 0, 17.599999999999998
mip8197, 1, 1.12, 0, 11.46
mip8198, 1, 1.12, 0, 16.89
mip8199, 1, 1.2, 0, 19.38
mip82, 1, 1.19, 0, 20.88
mip820, 1, 1.48, 0, 24.08
mip8200, 1, 1.12, 0, 26.61
mip8201, 1, 1.03, 0, 11.770000000000001
mip8202, 1, 1.18, 0, 13.9
mip8203, 1, 1.31, 0, 23.880000000000003
mip8204, 1, 1.22, 0, 38.85
mip8205, 1, 1.1, 0, 18.68
mip8206, 1, 1.11, 0, 21.580000000000002
mip8207, 1, 1.27, 0, 11.950000000000001
mip8208, 1, 1.23, 0, 14.879999999999999
mip8209, 1, 1.16, 0, 15.649999999999999
mip821, 1, 1.35, 0, 33.309999999999995
mip8210, 1, 1.16, 0, 15.61
mip8211, 1, 1.2, 0, 12.49
mip8212, 1, 1.17, 0, 27.450000000000003
mip8213, 1, 1.21, 0, 14.7
mip8214, 1, 1.19, 0, 10.14
mip8215, 1, 1.3, 0, 16.83
mip8216, 1, 1.2, 0, 15.650000000000002
mip8217, 1, 1.12, 0, 22.81
mip8218, 1, 1.17, 0, 14.85
mip8219, 1, 1.21, 0, 25.63
mip822, 1, 1.35, 0, 14.280000000000001
mip8220, 1, 1.25, 0, 10.24
mip8221, 1, 1.2, 0, 12.47
mip8222, 1, 1.18, 0, 12.450000000000001
mip8223, 1, 1.35, 0, 14.27
mip8224, 1, 1.25, 0, 11.87
mip8225, 1, 1.22, 0, 14.01
mip8226, 1, 1.17, 0, 21.740000000000002
mip8227, 1, 1.13, 0, 29.990000000000002
mip8228, 1, 1.3, 0, 12.33
mip8229, 1, 1.13, 0, 15.900000000000002
mip823, 1, 1.33, 0, 26.43
mip8230, 1, 1.11, 0, 16.63
mip8231, 1, 1.19, 0, 11.47
mip8232, 1, 1.22, 0, 14.09
mip8233, 1, 1.12, 0, 13.739999999999998
mip8234, 1, 1.11, 0, 11.96
mip8235, 1, 1.17, 0, 14.78
mip8236, 1, 1.11, 0, 22.77
mip8237, 1, 1.07, 0, 15.36
mip8238, 1, 1.12, 0, 22.759999999999998
mip8239, 1, 1.08, 0, 9.35
mip824, 1, 1.2, 0, 18.64
mip8240, 1, 1.12, 0, 8.010000000000002
mip8241, 1, 1.14, 0, 23.13
mip8242, 1, 1.08, 0, 13.01
mip8243, 1, 1.06, 0, 10.94
mip8244, 1, 1.19, 0, 9.34
mip8245, 1, 1.04, 0, 39.17
mip8246, 1, 1.14, 0, 11.95
mip8247, 1, 1.09, 0, 14.72
mip8248, 1, 1.13, 0, 24.71
mip8249, 1, 1.22, 0, 15.019999999999998
mip825, 1, 1.53, 0, 21.64
mip8250, 1, 1.08, 0, 17.369999999999997
mip8251, 1, 1.19, 0, 18.11
mip8252, 1, 1.07, 0, 12.049999999999999
mip8253, 1, 1.13, 0, 12.280000000000001
mip8254, 1, 1.11, 0, 13.14
mip8255, 1, 1.09, 0, 13.81
mip8256, 1, 1.33, 0, 14.209999999999999
mip8257, 1, 1.08, 0, 11.5
mip8258, 1, 1.26, 0, 22.689999999999998
mip8259, 1, 1.27, 0, 22.94
mip826, 1, 1.4, 0, 16.98
mip8260, 1, 1.15, 0, 12.629999999999999
mip8261, 1, 1.11, 0, 12.75
mip8262, 1, 1.21, 0, 38.31
mip8263, 1, 1.19, 0, 8.74
mip8264, 1, 1.21, 0, 15.07
mip8265, 1, 1.19, 0, 18.06
mip8266, 1, 1.38, 0, 37.919999999999995
mip8267, 1, 1.21, 0, 14.79
mip8268, 1, 1.17, 0, 18.619999999999997
mip8269, 1, 1.13, 0, 9.899999999999999
mip827, 1, 1.46, 0, 13.600000000000001
mip8270, 1, 1.22, 0, 22.25
mip8271, 1, 1.22, 0, 21.35
mip8272, 1, 1.24, 0, 22.330000000000002
mip8273, 1, 1.33, 0, 15.49
mip8274, 1, 1.13, 0, 8.5
mip8275, 1, 1.18, 0, 11.94
mip8276, 1, 1.37, 0, 19.56
mip8277, 1, 1.2, 0, 14.46
mip8278, 1, 1.2, 0, 13.49
mip8279, 1, 1.35, 0, 17.34
mip828, 1, 1.62, 0, 23.08
mip8280, 1, 1.3, 0, 15.59
mip8281, 1, 1.26, 0, 23.689999999999998
mip8282, 1, 1.19, 0, 10.25
mip8283, 1, 1.31, 0, 13.049999999999999
mip8284, 1, 1.04, 0, 16.380000000000003
mip8285, 1, 1.22, 0, 20.1
mip8286, 1, 1.19, 0, 12.860000000000001
mip8287, 1, 1.2, 0, 13.680000000000001
mip8288, 1, 1.11, 0, 12.82
mip8289, 1, 1.1, 0, 12.950000000000001
mip829, 1, 1.46, 0, 23.55
mip8290, 1, 1.17, 0, 30.89
mip8291, 1, 1.28, 0, 14.49
mip8292, 1, 1.13, 0, 13.46
mip8293, 1, 1.06, 0, 10.67
mip8294, 1, 1.09, 0, 11.84
mip8295, 1, 1.19, 0, 12.23
mip8296, 1, 1.02, 0, 16.67
mip8297, 1, 1.13, 0, 9.719999999999999
mip8298, 1, 1.15, 0, 11.629999999999999
mip8299, 1, 1.24, 0, 16.270000000000003
mip83, 1, 1.11, 0, 10.91
mip830, 1, 1.27, 0, 16.900000000000002
mip8300, 1, 1.17, 0, 13.99
mip8301, 1, 1.08, 0, 18.990000000000002
mip8302, 1, 1.11, 0, 26.41
mip8303, 1, 1.23, 0, 14.629999999999999
mip8304, 1, 1.12, 0, 12.41
mip8305, 1, 1.1, 0, 13.06
mip8306, 1, 1.06, 0, 30.41
mip8307, 1, 1.09, 0, 25.080000000000002
mip8308, 1, 1.09, 0, 14.25
mip8309, 1, 1.12, 0, 11.96
mip831, 1, 1.59, 0, 13.11
mip8310, 1, 1.06, 0, 23.220000000000002
mip8311, 1, 1.12, 0, 14.399999999999999
mip8312, 1, 1.1, 0, 12.120000000000001
mip8313, 1, 1.18, 0, 9.67
mip8314, 1, 1.25, 0, 11.98
mip8315, 1, 1.21, 0, 23.3
mip8316, 1, 1.08, 0, 17.36
mip8317, 1, 1.19, 0, 19.139999999999997
mip8318, 1, 1.13, 0, 14.96
mip8319, 1, 1.14, 0, 46.58
mip832, 1, 1.39, 0, 13.41
mip8320, 1, 1.22, 0, 15.28
mip8321, 1, 1.19, 0, 18.59
mip8322, 1, 1.16, 0, 12.27
mip8323, 1, 1.15, 0, 15.799999999999999
mip8324, 1, 1.17, 0, 21.72
mip8325, 1, 1.11, 0, 19.0
mip8326, 1, 1.13, 0, 8.010000000000002
mip8327, 1, 1.09, 0, 10.7
mip8328, 1, 1.22, 0, 20.0
mip8329, 1, 1.25, 0, 16.66
mip833, 1, 1.47, 0, 11.049999999999999
mip8330, 1, 1.12, 0, 16.669999999999998
mip8331, 1, 1.14, 0, 24.2
mip8332, 1, 1.2, 0, 15.379999999999999
mip8333, 1, 1.16, 0, 11.04
mip8334, 1, 1.19, 0, 16.65
mip8335, 1, 1.2, 0, 10.360000000000001
mip8336, 1, 1.12, 0, 10.989999999999998
mip8337, 1, 1.13, 0, 11.23
mip8338, 1, 1.17, 0, 31.479999999999997
mip8339, 1, 1.11, 0, 14.24
mip834, 1, 1.43, 0, 15.170000000000002
mip8340, 1, 1.19, 0, 8.120000000000001
mip8341, 1, 1.14, 0, 14.469999999999999
mip8342, 1, 1.11, 0, 54.46
mip8343, 1, 1.26, 0, 12.6
mip8344, 1, 1.15, 0, 14.709999999999999
mip8345, 1, 1.27, 0, 12.85
mip8346, 1, 1.17, 0, 12.61
mip8347, 1, 1.42, 0, 41.15
mip8348, 1, 1.26, 0, 35.75
mip8349, 1, 1.27, 0, 35.47
mip835, 1, 1.26, 0, 15.15
mip8350, 1, 1.22, 0, 13.62
mip8351, 1, 1.28, 0, 18.02
mip8352, 1, 1.19, 0, 11.58
mip8353, 1, 1.26, 0, 14.85
mip8354, 1, 1.29, 0, 12.04
mip8355, 1, 1.15, 0, 27.01
mip8356, 1, 1.26, 0, 11.65
mip8357, 1, 1.39, 0, 23.78
mip8358, 1, 1.18, 0, 27.3
mip8359, 1, 1.26, 0, 21.77
mip836, 1, 1.53, 0, 15.890000000000002
mip8360, 1, 1.23, 0, 15.46
mip8361, 1, 1.21, 0, 13.25
mip8362, 1, 1.17, 0, 14.41
mip8363, 1, 1.21, 0, 16.419999999999998
mip8364, 1, 1.34, 0, 13.68
mip8365, 1, 1.58, 0, 13.35
mip8366, 1, 1.34, 0, 12.49
mip8367, 1, 1.44, 0, 14.540000000000001
mip8368, 1, 1.45, 0, 48.949999999999996
mip8369, 1, 1.28, 0, 16.58
mip837, 1, 1.43, 0, 14.77
mip8370, 1, 1.27, 0, 13.8
mip8371, 1, 1.1, 0, 25.34
mip8372, 1, 1.07, 0, 8.85
mip8373, 1, 1.13, 0, 11.8
mip8374, 1, 1.09, 0, 15.32
mip8375, 1, 1.11, 0, 14.05
mip8376, 1, 1.2, 0, 30.42
mip8377, 1, 1.43, 0, 15.690000000000001
mip8378, 1, 1.11, 0, 10.49
mip8379, 1, 1.27, 0, 13.33
mip838, 1, 1.5, 0, 28.84
mip8380, 1, 1.61, 0, 27.53
mip8381, 1, 1.18, 0, 11.07
mip8382, 1, 1.22, 0, 15.85
mip8383, 1, 1.14, 0, 13.59
mip8384, 1, 1.18, 0, 14.55
mip8385, 1, 1.14, 0, 12.0
mip8386, 1, 1.64, 0, 10.87
mip8387, 1, 1.22, 0, 16.21
mip8388, 1, 1.31, 0, 15.429999999999998
mip8389, 1, 1.34, 0, 32.12
mip839, 1, 1.42, 0, 22.340000000000003
mip8390, 1, 1.4, 0, 22.970000000000002
mip8391, 1, 1.34, 0, 34.69
mip8392, 1, 1.43, 0, 15.25
mip8393, 1, 1.26, 0, 26.939999999999998
mip8394, 1, 1.34, 0, 16.99
mip8395, 1, 1.24, 0, 16.380000000000003
mip8396, 1, 1.53, 0, 15.12
mip8397, 1, 1.58, 0, 13.31
mip8398, 1, 1.46, 0, 12.809999999999999
mip8399, 1, 1.5, 0, 19.69
mip84, 1, 1.46, 0, 13.530000000000001
mip840, 1, 1.45, 0, 7.739999999999999
mip8400, 1, 1.38, 0, 14.46
mip8401, 1, 1.35, 0, 41.96
mip8402, 1, 1.45, 0, 20.5
mip8403, 1, 1.77, 0, 21.080000000000002
mip8404, 1, 1.37, 0, 54.59
mip8405, 1, 1.4, 0, 13.67
mip8406, 1, 1.4, 0, 10.59
mip8407, 1, 1.3, 0, 81.65
mip8408, 1, 1.41, 0, 17.09
mip8409, 1, 1.84, 0, 11.11
mip841, 1, 1.36, 0, 36.83
mip8410, 1, 1.31, 0, 12.42
mip8411, 1, 1.35, 0, 13.94
mip8412, 1, 1.29, 0, 16.52
mip8413, 1, 1.29, 0, 14.350000000000001
mip8414, 1, 1.1, 0, 34.879999999999995
mip8415, 1, 1.23, 0, 14.95
mip8416, 1, 1.16, 0, 10.33
mip8417, 1, 1.37, 0, 15.169999999999998
mip8418, 1, 1.29, 0, 19.26
mip8419, 1, 1.18, 0, 12.56
mip842, 1, 1.58, 0, 15.72
mip8420, 1, 1.2, 0, 16.36
mip8421, 1, 1.11, 0, 12.09
mip8422, 1, 1.33, 0, 24.240000000000002
mip8423, 1, 1.15, 0, 15.389999999999999
mip8424, 1, 1.11, 0, 11.49
mip8425, 1, 1.11, 0, 21.45
mip8426, 1, 1.2, 0, 13.4
mip8427, 1, 1.08, 0, 13.66
mip8428, 1, 1.17, 0, 11.63
mip8429, 1, 1.16, 0, 13.94
mip843, 1, 1.77, 0, 109.7
mip8430, 1, 1.21, 0, 27.04
mip8431, 1, 1.11, 0, 19.79
mip8432, 1, 1.18, 0, 11.13
mip8433, 1, 1.1, 0, 12.51
mip8434, 1, 1.07, 0, 9.799999999999999
mip8435, 1, 1.2, 0, 17.28
mip8436, 1, 1.47, 0, 16.41
mip8437, 1, 1.26, 0, 11.55
mip8438, 1, 1.5, 0, 12.05
mip8439, 1, 1.14, 0, 11.729999999999999
mip844, 1, 1.28, 0, 27.59
mip8440, 1, 1.24, 0, 13.9
mip8441, 1, 1.22, 0, 23.490000000000002
mip8442, 1, 1.16, 0, 13.54
mip8443, 1, 1.24, 0, 21.950000000000003
mip8444, 1, 1.19, 0, 12.06
mip8445, 1, 1.38, 0, 12.68
mip8446, 1, 1.22, 0, 13.66
mip8447, 1, 1.17, 0, 16.79
mip8448, 1, 1.2, 0, 12.92
mip8449, 1, 1.07, 0, 12.89
mip845, 1, 1.48, 0, 10.67
mip8450, 1, 1.16, 0, 26.86
mip8451, 1, 1.04, 0, 21.6
mip8452, 1, 1.28, 0, 15.959999999999999
mip8453, 1, 1.2, 0, 19.970000000000002
mip8454, 1, 1.15, 0, 50.04
mip8455, 1, 1.14, 0, 41.01
mip8456, 1, 1.18, 0, 24.92
mip8457, 1, 1.01, 0, 9.24
mip8458, 1, 1.11, 0, 11.280000000000001
mip8459, 1, 1.26, 0, 10.14
mip846, 1, 1.34, 0, 34.949999999999996
mip8460, 1, 1.18, 0, 15.25
mip8461, 1, 1.01, 0, 13.870000000000001
mip8462, 1, 1.13, 0, 11.55
mip8463, 1, 1.22, 0, 28.53
mip8464, 1, 1.21, 0, 25.099999999999998
mip8465, 1, 1.1, 0, 10.9
mip8466, 1, 1.16, 0, 13.52
mip8467, 1, 1.05, 0, 18.82
mip8468, 1, 1.15, 0, 19.69
mip8469, 1, 1.14, 0, 20.74
mip847, 1, 1.78, 0, 10.41
mip8470, 1, 1.17, 0, 11.81
mip8471, 1, 1.07, 0, 10.39
mip8472, 1, 1.19, 0, 13.97
mip8473, 1, 1.11, 0, 17.53
mip8474, 1, 1.21, 0, 12.04
mip8475, 1, 1.11, 0, 13.940000000000001
mip8476, 1, 1.31, 0, 34.769999999999996
mip8477, 1, 1.26, 0, 7.6
mip8478, 1, 1.16, 0, 11.77
mip8479, 1, 1.09, 0, 16.55
mip848, 1, 1.5, 0, 16.24
mip8480, 1, 1.13, 0, 18.87
mip8481, 1, 1.26, 0, 26.939999999999998
mip8482, 1, 1.25, 0, 13.9
mip8483, 1, 1.07, 0, 12.58
mip8484, 1, 1.15, 0, 24.12
mip8485, 1, 1.14, 0, 20.759999999999998
mip8486, 1, 1.41, 0, 21.919999999999998
mip8487, 1, 1.41, 0, 12.05
mip8488, 1, 1.26, 0, 11.450000000000001
mip8489, 1, 1.19, 0, 11.280000000000001
mip849, 1, 1.34, 0, 15.280000000000001
mip8490, 1, 1.3, 0, 12.17
mip8491, 1, 1.05, 0, 13.309999999999999
mip8492, 1, 1.26, 0, 11.27
mip8493, 1, 1.14, 0, 14.649999999999999
mip8494, 1, 1.17, 0, 9.96
mip8495, 1, 1.19, 0, 12.030000000000001
mip8496, 1, 1.08, 0, 11.82
mip8497, 1, 1.32, 0, 12.95
mip8498, 1, 1.16, 0, 12.39
mip8499, 1, 1.16, 0, 10.78
mip85, 1, 1.42, 0, 20.020000000000003
mip850, 1, 1.39, 0, 13.51
mip8500, 1, 1.19, 0, 13.35
mip8501, 1, 1.14, 0, 25.3
mip8502, 1, 1.09, 0, 20.46
mip8503, 1, 1.2, 0, 11.73
mip8504, 1, 1.13, 0, 11.84
mip8505, 1, 1.15, 0, 10.51
mip8506, 1, 1.02, 0, 9.68
mip8507, 1, 1.15, 0, 10.66
mip8508, 1, 1.2, 0, 17.52
mip8509, 1, 1.11, 0, 12.26
mip851, 1, 1.49, 0, 12.92
mip8510, 1, 1.13, 0, 8.64
mip8511, 1, 1.18, 0, 15.11
mip8512, 1, 1.15, 0, 11.049999999999999
mip8513, 1, 1.1, 0, 10.24
mip8514, 1, 1.01, 0, 12.59
mip8515, 1, 1.17, 0, 29.909999999999997
mip8516, 1, 1.05, 0, 18.169999999999998
