@RELATION FEATURE_RUNSTATUS_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures {ok,timeout,memout,presolved,crash,unknown,other}


@DATA
mip3263, 1, ok
mip3264, 1, ok
mip3265, 1, ok
mip3266, 1, ok
mip3267, 1, ok
mip3268, 1, ok
mip3269, 1, ok
mip327, 1, ok
mip3270, 1, ok
mip3271, 1, ok
mip3272, 1, ok
mip3273, 1, ok
mip3274, 1, ok
mip3275, 1, ok
mip3276, 1, ok
mip3277, 1, ok
mip3278, 1, ok
mip3279, 1, ok
mip328, 1, ok
mip3280, 1, ok
mip3281, 1, ok
mip3282, 1, ok
mip3283, 1, ok
mip3284, 1, ok
mip3285, 1, ok
mip3286, 1, ok
mip3287, 1, ok
mip3288, 1, ok
mip3289, 1, ok
mip329, 1, ok
mip3290, 1, ok
mip3291, 1, ok
mip3292, 1, ok
mip3293, 1, ok
mip3294, 1, ok
mip3295, 1, ok
mip3296, 1, ok
mip3297, 1, ok
mip3298, 1, ok
mip3299, 1, ok
mip33, 1, ok
mip330, 1, ok
mip3300, 1, ok
mip3301, 1, ok
mip3302, 1, ok
mip3303, 1, ok
mip3304, 1, ok
mip3305, 1, ok
mip3306, 1, ok
mip3307, 1, ok
mip3308, 1, ok
mip3309, 1, ok
mip331, 1, ok
mip3310, 1, ok
mip3311, 1, ok
mip3312, 1, ok
mip3313, 1, ok
mip3314, 1, ok
mip3315, 1, ok
mip3316, 1, ok
mip3317, 1, ok
mip3318, 1, ok
mip3319, 1, ok
mip332, 1, ok
mip3320, 1, ok
mip3321, 1, ok
mip3322, 1, ok
mip3323, 1, ok
mip3324, 1, ok
mip3325, 1, ok
mip3326, 1, ok
mip3327, 1, ok
mip3328, 1, ok
mip3329, 1, ok
mip333, 1, ok
mip3330, 1, ok
mip3331, 1, ok
mip3332, 1, ok
mip3333, 1, ok
mip3334, 1, ok
mip3335, 1, ok
mip3336, 1, ok
mip3337, 1, ok
mip3338, 1, ok
mip3339, 1, ok
mip334, 1, ok
mip3340, 1, ok
mip3341, 1, ok
mip3342, 1, ok
mip3343, 1, ok
mip3344, 1, ok
mip3345, 1, ok
mip3346, 1, ok
mip3347, 1, ok
mip3348, 1, ok
mip3349, 1, ok
mip335, 1, ok
mip3350, 1, ok
mip3351, 1, ok
mip3352, 1, ok
mip3353, 1, ok
mip3354, 1, ok
mip3355, 1, ok
mip3356, 1, ok
mip3357, 1, ok
mip3358, 1, ok
mip3359, 1, ok
mip336, 1, ok
mip3360, 1, ok
mip3361, 1, ok
mip3362, 1, ok
mip3363, 1, ok
mip3364, 1, ok
mip3365, 1, ok
mip3366, 1, ok
mip3367, 1, ok
mip3368, 1, ok
mip3369, 1, ok
mip337, 1, ok
mip3370, 1, ok
mip3371, 1, ok
mip3372, 1, ok
mip3373, 1, ok
mip3374, 1, ok
mip3375, 1, ok
mip3376, 1, ok
mip3377, 1, ok
mip3378, 1, ok
mip3379, 1, ok
mip338, 1, ok
mip3380, 1, ok
mip3381, 1, ok
mip3382, 1, ok
mip3383, 1, ok
mip3384, 1, ok
mip3385, 1, ok
mip3386, 1, ok
mip3387, 1, ok
mip3388, 1, ok
mip3389, 1, ok
mip339, 1, ok
mip3390, 1, ok
mip3391, 1, ok
mip3392, 1, ok
mip3393, 1, ok
mip3394, 1, ok
mip3395, 1, ok
mip3396, 1, ok
mip3397, 1, ok
mip3398, 1, ok
mip3399, 1, ok
mip34, 1, ok
mip340, 1, ok
mip3400, 1, ok
mip3401, 1, ok
mip3402, 1, ok
mip3403, 1, ok
mip3404, 1, ok
mip3405, 1, ok
mip3406, 1, ok
mip3407, 1, ok
mip3408, 1, ok
mip3409, 1, ok
mip341, 1, ok
mip3410, 1, ok
mip3411, 1, ok
mip3412, 1, ok
mip3413, 1, ok
mip3414, 1, ok
mip3415, 1, ok
mip3416, 1, ok
mip3417, 1, ok
mip3418, 1, ok
mip3419, 1, ok
mip342, 1, ok
mip3420, 1, ok
mip3421, 1, ok
mip3422, 1, ok
mip3423, 1, ok
mip3424, 1, ok
mip3425, 1, ok
mip3426, 1, ok
mip3427, 1, ok
mip3428, 1, ok
mip3429, 1, ok
mip343, 1, ok
mip3430, 1, ok
mip3431, 1, ok
mip3432, 1, ok
mip3433, 1, ok
mip3434, 1, ok
mip3435, 1, ok
mip3436, 1, ok
mip3437, 1, ok
mip3438, 1, ok
mip3439, 1, ok
mip344, 1, ok
mip3440, 1, ok
mip3441, 1, ok
mip3442, 1, ok
mip3443, 1, ok
mip3444, 1, ok
mip3445, 1, ok
mip3446, 1, ok
mip3447, 1, ok
mip3448, 1, ok
mip3449, 1, ok
mip345, 1, ok
mip3450, 1, ok
mip3451, 1, ok
mip3452, 1, ok
mip3453, 1, ok
mip3454, 1, ok
mip3455, 1, ok
mip3456, 1, ok
mip3457, 1, ok
mip3458, 1, ok
mip3459, 1, ok
mip346, 1, ok
mip3460, 1, ok
mip3461, 1, ok
mip3462, 1, ok
mip3463, 1, ok
mip3464, 1, ok
mip3465, 1, ok
mip3466, 1, ok
mip3467, 1, ok
mip3468, 1, ok
mip3469, 1, ok
mip347, 1, ok
mip3470, 1, ok
mip3471, 1, ok
mip3472, 1, ok
mip3473, 1, ok
mip3474, 1, ok
mip3475, 1, ok
mip3476, 1, ok
mip3477, 1, ok
mip3478, 1, ok
mip3479, 1, ok
mip348, 1, ok
mip3480, 1, ok
mip3481, 1, ok
mip3482, 1, ok
mip3483, 1, ok
mip3484, 1, ok
mip3485, 1, ok
mip3486, 1, ok
mip3487, 1, ok
mip3488, 1, ok
mip3489, 1, ok
mip349, 1, ok
mip3490, 1, ok
mip3491, 1, ok
mip3492, 1, ok
mip3493, 1, ok
mip3494, 1, ok
mip3495, 1, ok
mip3496, 1, ok
mip3497, 1, ok
mip3498, 1, ok
mip3499, 1, ok
mip35, 1, ok
mip350, 1, ok
mip3500, 1, ok
mip3501, 1, ok
mip3502, 1, ok
mip3503, 1, ok
mip3504, 1, ok
mip3505, 1, ok
mip3506, 1, ok
mip3507, 1, ok
mip3508, 1, ok
mip3509, 1, ok
mip351, 1, ok
mip3510, 1, ok
mip3511, 1, ok
mip3512, 1, ok
mip3513, 1, ok
mip3514, 1, ok
mip3515, 1, ok
mip3516, 1, ok
mip3517, 1, ok
mip3518, 1, ok
mip3519, 1, ok
mip352, 1, ok
mip3520, 1, ok
mip3521, 1, ok
mip3522, 1, ok
mip3523, 1, ok
mip3524, 1, ok
mip3525, 1, ok
mip3526, 1, ok
mip3527, 1, ok
mip3528, 1, ok
mip3529, 1, ok
mip353, 1, ok
mip3530, 1, ok
mip3531, 1, ok
mip3532, 1, ok
mip3533, 1, ok
mip3534, 1, ok
mip3535, 1, ok
mip3536, 1, ok
mip3537, 1, ok
mip3538, 1, ok
mip3539, 1, ok
mip354, 1, ok
mip3540, 1, ok
mip3541, 1, ok
mip3542, 1, ok
mip3543, 1, ok
mip3544, 1, ok
mip3545, 1, ok
mip3546, 1, ok
mip3547, 1, ok
mip3548, 1, ok
mip3549, 1, ok
mip355, 1, ok
mip3550, 1, ok
mip3551, 1, ok
mip3552, 1, ok
mip3553, 1, ok
mip3554, 1, ok
mip3555, 1, ok
mip3556, 1, ok
mip3557, 1, ok
mip3558, 1, ok
mip3559, 1, ok
mip356, 1, ok
mip3560, 1, ok
mip3561, 1, ok
mip3562, 1, ok
mip3563, 1, ok
mip3564, 1, ok
mip3565, 1, ok
mip3566, 1, ok
mip3567, 1, ok
mip3568, 1, ok
mip3569, 1, ok
mip357, 1, ok
mip3570, 1, ok
mip3571, 1, ok
mip3572, 1, ok
mip3573, 1, ok
mip3574, 1, ok
mip3575, 1, ok
mip3576, 1, ok
mip3577, 1, ok
mip3578, 1, ok
mip3579, 1, ok
mip358, 1, ok
mip3580, 1, ok
mip3581, 1, ok
mip3582, 1, ok
mip3583, 1, ok
mip3584, 1, ok
mip3585, 1, ok
mip3586, 1, ok
mip3587, 1, ok
mip3588, 1, ok
mip3589, 1, ok
mip359, 1, ok
mip3590, 1, ok
mip3591, 1, ok
mip3592, 1, ok
mip3593, 1, ok
mip3594, 1, ok
mip3595, 1, ok
mip3596, 1, ok
mip3597, 1, ok
mip3598, 1, ok
mip3599, 1, ok
mip36, 1, ok
mip360, 1, ok
mip3600, 1, ok
mip3601, 1, ok
mip3602, 1, ok
mip3603, 1, ok
mip3604, 1, ok
mip3605, 1, ok
mip3606, 1, ok
mip3607, 1, ok
mip3608, 1, ok
mip3609, 1, ok
mip361, 1, ok
mip3610, 1, ok
mip3611, 1, ok
mip3612, 1, ok
mip3613, 1, ok
mip3614, 1, ok
mip3615, 1, ok
mip3616, 1, ok
mip3617, 1, ok
mip3618, 1, ok
mip3619, 1, ok
mip362, 1, ok
mip3620, 1, ok
mip3621, 1, ok
mip3622, 1, ok
mip3623, 1, ok
mip3624, 1, ok
mip3625, 1, ok
mip3626, 1, ok
mip3627, 1, ok
mip3628, 1, ok
mip3629, 1, ok
mip363, 1, ok
mip3630, 1, ok
mip3631, 1, ok
mip3632, 1, ok
mip3633, 1, ok
mip3634, 1, ok
mip3635, 1, ok
mip3636, 1, ok
mip3637, 1, ok
mip3638, 1, ok
mip3639, 1, ok
mip364, 1, ok
mip3640, 1, ok
mip3641, 1, ok
mip3642, 1, ok
mip3643, 1, ok
mip3644, 1, ok
mip3645, 1, ok
mip3646, 1, ok
mip3647, 1, ok
mip3648, 1, ok
mip3649, 1, ok
mip365, 1, ok
mip3650, 1, ok
mip3651, 1, ok
mip3652, 1, ok
mip3653, 1, ok
mip3654, 1, ok
mip3655, 1, ok
mip3656, 1, ok
mip3657, 1, ok
mip3658, 1, ok
mip3659, 1, ok
mip366, 1, ok
mip3660, 1, ok
mip3661, 1, ok
mip3662, 1, ok
mip3663, 1, ok
mip3664, 1, ok
mip3665, 1, ok
mip3666, 1, ok
mip3667, 1, ok
mip3668, 1, ok
mip3669, 1, ok
mip367, 1, ok
mip3670, 1, ok
mip3671, 1, ok
mip3672, 1, ok
mip3673, 1, ok
mip3674, 1, ok
mip3675, 1, ok
mip3676, 1, ok
mip3677, 1, ok
mip3678, 1, ok
mip3679, 1, ok
mip368, 1, ok
mip3680, 1, ok
mip3681, 1, ok
mip3682, 1, ok
mip3683, 1, ok
mip3684, 1, ok
mip3685, 1, ok
mip3686, 1, ok
mip3687, 1, ok
mip3688, 1, ok
mip3689, 1, ok
mip369, 1, ok
mip3690, 1, ok
mip3691, 1, ok
mip3692, 1, ok
mip3693, 1, ok
mip3694, 1, ok
mip3695, 1, ok
mip3696, 1, ok
mip3697, 1, ok
mip3698, 1, ok
mip3699, 1, ok
mip37, 1, ok
mip370, 1, ok
mip3700, 1, ok
mip3701, 1, ok
mip3702, 1, ok
mip3703, 1, ok
mip3704, 1, ok
mip3705, 1, ok
mip3706, 1, ok
mip3707, 1, ok
mip3708, 1, ok
mip3709, 1, ok
mip371, 1, ok
mip3710, 1, ok
mip3711, 1, ok
mip3712, 1, ok
mip3713, 1, ok
mip3714, 1, ok
mip3715, 1, ok
mip3716, 1, ok
mip3717, 1, ok
mip3718, 1, ok
mip3719, 1, ok
mip372, 1, ok
mip3720, 1, ok
mip3721, 1, ok
mip3722, 1, ok
mip3723, 1, ok
mip3724, 1, ok
mip3725, 1, ok
mip3726, 1, ok
mip3727, 1, ok
mip3728, 1, ok
mip3729, 1, ok
mip373, 1, ok
mip3730, 1, ok
mip3731, 1, ok
mip3732, 1, ok
mip3733, 1, ok
mip3734, 1, ok
mip3735, 1, ok
mip3736, 1, ok
mip3737, 1, ok
mip3738, 1, ok
mip3739, 1, ok
mip374, 1, ok
mip3740, 1, ok
mip3741, 1, ok
mip3742, 1, ok
mip3743, 1, ok
mip3744, 1, ok
mip3745, 1, ok
mip3746, 1, ok
mip3747, 1, ok
mip3748, 1, ok
mip3749, 1, ok
mip375, 1, ok
mip3750, 1, ok
mip3751, 1, ok
mip3752, 1, ok
mip3753, 1, ok
mip3754, 1, ok
mip3755, 1, ok
mip3756, 1, ok
mip3757, 1, ok
mip3758, 1, ok
mip3759, 1, ok
mip376, 1, ok
mip3760, 1, ok
mip3761, 1, ok
mip3762, 1, ok
mip3763, 1, ok
mip3764, 1, ok
mip3765, 1, ok
mip3766, 1, ok
mip3767, 1, ok
mip3768, 1, ok
mip3769, 1, ok
mip377, 1, ok
mip3770, 1, ok
mip3771, 1, ok
mip3772, 1, ok
mip3773, 1, ok
mip3774, 1, ok
mip3775, 1, ok
mip3776, 1, ok
mip3777, 1, ok
mip3778, 1, ok
mip3779, 1, ok
mip378, 1, ok
mip3780, 1, ok
mip3781, 1, ok
mip3782, 1, ok
mip3783, 1, ok
mip3784, 1, ok
mip3785, 1, ok
mip3786, 1, ok
mip3787, 1, ok
mip3788, 1, ok
mip3789, 1, ok
mip379, 1, ok
mip3790, 1, ok
mip3791, 1, ok
mip3792, 1, ok
mip3793, 1, ok
mip3794, 1, ok
mip3795, 1, ok
mip3796, 1, ok
mip3797, 1, ok
mip3798, 1, ok
mip3799, 1, ok
mip38, 1, ok
mip380, 1, ok
mip3800, 1, ok
mip3801, 1, ok
mip3802, 1, ok
mip3803, 1, ok
mip3804, 1, ok
mip3805, 1, ok
mip3806, 1, ok
mip3807, 1, ok
mip3808, 1, ok
mip3809, 1, ok
mip381, 1, ok
mip3810, 1, ok
mip3811, 1, ok
mip3812, 1, ok
mip3813, 1, ok
mip3814, 1, ok
mip3815, 1, ok
mip3816, 1, ok
mip3817, 1, ok
mip3818, 1, ok
mip3819, 1, ok
mip382, 1, ok
mip3820, 1, ok
mip3821, 1, ok
mip3822, 1, ok
mip3823, 1, ok
mip3824, 1, ok
mip3825, 1, ok
mip3826, 1, ok
mip3827, 1, ok
mip3828, 1, ok
mip3829, 1, ok
mip383, 1, ok
mip3830, 1, ok
mip3831, 1, ok
mip3832, 1, ok
mip3833, 1, ok
mip3834, 1, ok
mip3835, 1, ok
mip3836, 1, ok
mip3837, 1, ok
mip3838, 1, ok
mip3839, 1, ok
mip384, 1, ok
mip3840, 1, ok
mip3841, 1, ok
mip3842, 1, ok
mip3843, 1, ok
mip3844, 1, ok
mip3845, 1, ok
mip3846, 1, ok
mip3847, 1, ok
mip3848, 1, ok
mip3849, 1, ok
mip385, 1, ok
mip3850, 1, ok
mip3851, 1, ok
mip3852, 1, ok
mip3853, 1, ok
mip3854, 1, ok
mip3855, 1, ok
mip3856, 1, ok
mip3857, 1, ok
mip3858, 1, ok
mip3859, 1, ok
mip386, 1, ok
mip3860, 1, ok
mip3861, 1, ok
mip3862, 1, ok
mip3863, 1, ok
mip3864, 1, ok
mip3865, 1, ok
mip3866, 1, ok
mip3867, 1, ok
mip3868, 1, ok
mip3869, 1, ok
mip387, 1, ok
mip3870, 1, ok
mip3871, 1, ok
mip3872, 1, ok
mip3873, 1, ok
mip3874, 1, ok
mip3875, 1, ok
mip3876, 1, ok
mip3877, 1, ok
mip3878, 1, ok
mip3879, 1, ok
mip388, 1, ok
mip3880, 1, ok
mip3881, 1, ok
mip3882, 1, ok
mip3883, 1, ok
mip3884, 1, ok
mip3885, 1, ok
mip3886, 1, ok
mip3887, 1, ok
mip3888, 1, ok
mip3889, 1, ok
mip389, 1, ok
mip3890, 1, ok
mip3891, 1, ok
mip3892, 1, ok
mip3893, 1, ok
mip3894, 1, ok
mip3895, 1, ok
mip3896, 1, ok
mip3897, 1, ok
mip3898, 1, ok
mip3899, 1, ok
mip39, 1, ok
mip390, 1, ok
mip3900, 1, ok
mip3901, 1, ok
mip3902, 1, ok
mip3903, 1, ok
mip3904, 1, ok
mip3905, 1, ok
mip3906, 1, ok
mip3907, 1, ok
mip3908, 1, ok
mip3909, 1, ok
mip391, 1, ok
mip3910, 1, ok
mip3911, 1, ok
mip3912, 1, ok
mip3913, 1, ok
mip3914, 1, ok
mip3915, 1, ok
mip3916, 1, ok
mip3917, 1, ok
mip3918, 1, ok
mip3919, 1, ok
mip392, 1, ok
mip3920, 1, ok
mip3921, 1, ok
mip3922, 1, ok
mip3923, 1, ok
mip3924, 1, ok
mip3925, 1, ok
mip3926, 1, ok
mip3927, 1, ok
mip3928, 1, ok
mip3929, 1, ok
mip393, 1, ok
mip3930, 1, ok
mip3931, 1, ok
mip3932, 1, ok
mip3933, 1, ok
mip3934, 1, ok
mip3935, 1, ok
mip3936, 1, ok
mip3937, 1, ok
mip3938, 1, ok
mip3939, 1, ok
mip394, 1, ok
mip3940, 1, ok
mip3941, 1, ok
mip3942, 1, ok
mip3943, 1, ok
mip3944, 1, ok
mip3945, 1, ok
mip3946, 1, ok
mip3947, 1, ok
mip3948, 1, ok
mip3949, 1, ok
mip395, 1, ok
mip3950, 1, ok
mip3951, 1, ok
mip3952, 1, ok
mip3953, 1, ok
mip3954, 1, ok
mip3955, 1, ok
mip3956, 1, ok
mip3957, 1, ok
mip3958, 1, ok
mip3959, 1, ok
mip396, 1, ok
mip3960, 1, ok
mip3961, 1, ok
mip3962, 1, ok
mip3963, 1, ok
mip3964, 1, ok
mip3965, 1, ok
mip3966, 1, ok
mip3967, 1, ok
mip3968, 1, ok
mip3969, 1, ok
mip397, 1, ok
mip3970, 1, ok
mip3971, 1, ok
mip3972, 1, ok
mip3973, 1, ok
mip3974, 1, ok
mip3975, 1, ok
mip3976, 1, ok
mip3977, 1, ok
mip3978, 1, ok
mip3979, 1, ok
mip398, 1, ok
mip3980, 1, ok
mip3981, 1, ok
mip3982, 1, ok
mip3983, 1, ok
mip3984, 1, ok
mip3985, 1, ok
mip3986, 1, ok
mip3987, 1, ok
mip3988, 1, ok
mip3989, 1, ok
mip399, 1, ok
mip3990, 1, ok
mip3991, 1, ok
mip3992, 1, ok
mip3993, 1, ok
mip3994, 1, ok
mip3995, 1, ok
mip3996, 1, ok
mip3997, 1, ok
mip3998, 1, ok
mip3999, 1, ok
mip4, 1, ok
mip40, 1, ok
mip400, 1, ok
mip4000, 1, ok
mip4001, 1, ok
mip4002, 1, ok
mip4003, 1, ok
mip4004, 1, ok
mip4005, 1, ok
mip4006, 1, ok
mip4007, 1, ok
mip4008, 1, ok
mip4009, 1, ok
mip401, 1, ok
mip4010, 1, ok
mip4011, 1, ok
mip4012, 1, ok
mip4013, 1, ok
mip4014, 1, ok
mip4015, 1, ok
mip4016, 1, ok
mip4017, 1, ok
mip4018, 1, ok
mip4019, 1, ok
mip402, 1, ok
mip4020, 1, ok
mip4021, 1, ok
mip4022, 1, ok
mip4023, 1, ok
mip4024, 1, ok
mip4025, 1, ok
mip4026, 1, ok
mip4027, 1, ok
mip4028, 1, ok
mip4029, 1, ok
mip403, 1, ok
mip4030, 1, ok
mip4031, 1, ok
mip4032, 1, ok
mip4033, 1, ok
mip4034, 1, ok
mip4035, 1, ok
mip4036, 1, ok
mip4037, 1, ok
mip4038, 1, ok
mip4039, 1, ok
mip404, 1, ok
mip4040, 1, ok
mip4041, 1, ok
mip4042, 1, ok
mip4043, 1, ok
mip4044, 1, ok
mip4045, 1, ok
mip4046, 1, ok
mip4047, 1, ok
mip4048, 1, ok
mip4049, 1, ok
mip405, 1, ok
mip4050, 1, ok
mip4051, 1, ok
mip4052, 1, ok
mip4053, 1, ok
mip4054, 1, ok
mip4055, 1, ok
mip4056, 1, ok
mip4057, 1, ok
mip4058, 1, ok
mip4059, 1, ok
mip406, 1, ok
mip4060, 1, ok
mip4061, 1, ok
mip4062, 1, ok
mip4063, 1, ok
mip4064, 1, ok
mip4065, 1, ok
mip4066, 1, ok
mip4067, 1, ok
mip4068, 1, ok
mip4069, 1, ok
mip407, 1, ok
mip4070, 1, ok
mip4071, 1, ok
mip4072, 1, ok
mip4073, 1, ok
mip4074, 1, ok
mip4075, 1, ok
mip4076, 1, ok
mip4077, 1, ok
mip4078, 1, ok
mip4079, 1, ok
mip408, 1, ok
mip4080, 1, ok
mip4081, 1, ok
mip4082, 1, ok
mip4083, 1, ok
mip4084, 1, ok
mip4085, 1, ok
mip4086, 1, ok
mip4087, 1, ok
mip4088, 1, ok
mip4089, 1, ok
mip409, 1, ok
mip4090, 1, ok
mip4091, 1, ok
mip4092, 1, ok
mip4093, 1, ok
mip4094, 1, ok
mip4095, 1, ok
mip4096, 1, ok
mip4097, 1, ok
mip4098, 1, ok
mip4099, 1, ok
mip41, 1, ok
mip410, 1, ok
mip4100, 1, ok
mip4101, 1, ok
mip4102, 1, ok
mip4103, 1, ok
mip4104, 1, ok
mip4105, 1, ok
mip4106, 1, ok
mip4107, 1, ok
mip4108, 1, ok
mip4109, 1, ok
mip411, 1, ok
mip4110, 1, ok
mip4111, 1, ok
mip4112, 1, ok
mip4113, 1, ok
mip4114, 1, ok
mip4115, 1, ok
mip4116, 1, ok
mip4117, 1, ok
mip4118, 1, ok
mip4119, 1, ok
mip412, 1, ok
mip4120, 1, ok
mip4121, 1, ok
mip4122, 1, ok
mip4123, 1, ok
mip4124, 1, ok
mip4125, 1, ok
mip4126, 1, ok
mip4127, 1, ok
mip4128, 1, ok
mip4129, 1, ok
mip413, 1, ok
mip4130, 1, ok
mip4131, 1, ok
mip4132, 1, ok
mip4133, 1, ok
mip4134, 1, ok
mip4135, 1, ok
mip4136, 1, ok
mip4137, 1, ok
mip4138, 1, ok
mip4139, 1, ok
mip414, 1, ok
mip4140, 1, ok
mip4141, 1, ok
mip4142, 1, ok
mip4143, 1, ok
mip4144, 1, ok
mip4145, 1, ok
mip4146, 1, ok
mip4147, 1, ok
mip4148, 1, ok
mip4149, 1, ok
mip415, 1, ok
mip4150, 1, ok
mip4151, 1, ok
mip4152, 1, ok
mip4153, 1, ok
mip4154, 1, ok
mip4155, 1, ok
mip4156, 1, ok
mip4157, 1, ok
mip4158, 1, ok
mip4159, 1, ok
mip416, 1, ok
mip4160, 1, ok
mip4161, 1, ok
mip4162, 1, ok
mip4163, 1, ok
mip4164, 1, ok
mip4165, 1, ok
mip4166, 1, ok
mip4167, 1, ok
mip4168, 1, ok
mip4169, 1, ok
mip417, 1, ok
mip4170, 1, ok
mip4171, 1, ok
mip4172, 1, ok
mip4173, 1, ok
mip4174, 1, ok
mip4175, 1, ok
mip4176, 1, ok
mip4177, 1, ok
mip4178, 1, ok
mip4179, 1, ok
mip418, 1, ok
mip4180, 1, ok
mip4181, 1, ok
mip4182, 1, ok
mip4183, 1, ok
mip4184, 1, ok
mip4185, 1, ok
mip4186, 1, ok
mip4187, 1, ok
mip4188, 1, ok
mip4189, 1, ok
mip419, 1, ok
mip4190, 1, ok
mip4191, 1, ok
mip4192, 1, ok
mip4193, 1, ok
mip4194, 1, ok
mip4195, 1, ok
mip4196, 1, ok
mip4197, 1, ok
mip4198, 1, ok
mip4199, 1, ok
mip42, 1, ok
mip420, 1, ok
mip4200, 1, ok
mip4201, 1, ok
mip4202, 1, ok
mip4203, 1, ok
mip4204, 1, ok
mip4205, 1, ok
mip4206, 1, ok
mip4207, 1, ok
mip4208, 1, ok
mip4209, 1, ok
mip421, 1, ok
mip4210, 1, ok
mip4211, 1, ok
mip4212, 1, ok
mip4213, 1, ok
mip4214, 1, ok
mip4215, 1, ok
mip4216, 1, ok
mip4217, 1, ok
mip4218, 1, ok
mip4219, 1, ok
mip422, 1, ok
mip4220, 1, ok
mip4221, 1, ok
mip4222, 1, ok
mip4223, 1, ok
mip4224, 1, ok
mip4225, 1, ok
mip4226, 1, ok
mip4227, 1, ok
mip4228, 1, ok
mip4229, 1, ok
mip423, 1, ok
mip4230, 1, ok
mip4231, 1, ok
mip4232, 1, ok
mip4233, 1, ok
mip4234, 1, ok
mip4235, 1, ok
mip4236, 1, ok
mip4237, 1, ok
mip4238, 1, ok
mip4239, 1, ok
mip424, 1, ok
mip4240, 1, ok
mip4241, 1, ok
mip4242, 1, ok
mip4243, 1, ok
mip4244, 1, ok
mip4245, 1, ok
mip4246, 1, ok
mip4247, 1, ok
mip4248, 1, ok
mip4249, 1, ok
mip425, 1, ok
mip4250, 1, ok
mip4251, 1, ok
mip4252, 1, ok
mip4253, 1, ok
mip4254, 1, ok
mip4255, 1, ok
mip4256, 1, ok
mip4257, 1, ok
mip4258, 1, ok
mip4259, 1, ok
mip426, 1, ok
mip4260, 1, ok
mip4261, 1, ok
mip4262, 1, ok
mip4263, 1, ok
mip4264, 1, ok
mip4265, 1, ok
mip4266, 1, ok
mip4267, 1, ok
mip4268, 1, ok
mip4269, 1, ok
mip427, 1, ok
mip4270, 1, ok
mip4271, 1, ok
mip4272, 1, ok
mip4273, 1, ok
mip4274, 1, ok
mip4275, 1, ok
mip4276, 1, ok
mip4277, 1, ok
mip4278, 1, ok
mip4279, 1, ok
mip428, 1, ok
mip4280, 1, ok
mip4281, 1, ok
mip4282, 1, ok
mip4283, 1, ok
mip4284, 1, ok
mip4285, 1, ok
mip4286, 1, ok
mip4287, 1, ok
mip4288, 1, ok
mip4289, 1, ok
mip429, 1, ok
mip4290, 1, ok
mip4291, 1, ok
mip4292, 1, ok
mip4293, 1, ok
mip4294, 1, ok
mip4295, 1, ok
mip4296, 1, ok
mip4297, 1, ok
mip4298, 1, ok
mip4299, 1, ok
mip43, 1, ok
mip430, 1, ok
mip4300, 1, ok
mip4301, 1, ok
mip4302, 1, ok
mip4303, 1, ok
mip4304, 1, ok
mip4305, 1, ok
mip4306, 1, ok
mip4307, 1, ok
mip4308, 1, ok
mip4309, 1, ok
mip431, 1, ok
mip4310, 1, ok
mip4311, 1, ok
mip4312, 1, ok
mip4313, 1, ok
mip4314, 1, ok
mip4315, 1, ok
mip4316, 1, ok
mip4317, 1, ok
mip4318, 1, ok
mip4319, 1, ok
mip432, 1, ok
mip4320, 1, ok
mip4321, 1, ok
mip4322, 1, ok
mip4323, 1, ok
mip4324, 1, ok
mip4325, 1, ok
mip4326, 1, ok
mip4327, 1, ok
mip4328, 1, ok
mip4329, 1, ok
mip433, 1, ok
mip4330, 1, ok
mip4331, 1, ok
mip4332, 1, ok
mip4333, 1, ok
mip4334, 1, ok
mip4335, 1, ok
mip4336, 1, ok
mip4337, 1, ok
mip4338, 1, ok
mip4339, 1, ok
mip434, 1, ok
mip4340, 1, ok
mip4341, 1, ok
mip4342, 1, ok
mip4343, 1, ok
mip4344, 1, ok
mip4345, 1, ok
mip4346, 1, ok
mip4347, 1, ok
mip4348, 1, ok
mip4349, 1, ok
mip435, 1, ok
mip4350, 1, ok
mip4351, 1, ok
mip4352, 1, ok
mip4353, 1, ok
mip4354, 1, ok
mip4355, 1, ok
mip4356, 1, ok
mip4357, 1, ok
mip4358, 1, ok
mip4359, 1, ok
mip436, 1, ok
mip4360, 1, ok
mip4361, 1, ok
mip4362, 1, ok
mip4363, 1, ok
mip4364, 1, ok
mip4365, 1, ok
mip4366, 1, ok
mip4367, 1, ok
mip4368, 1, ok
mip4369, 1, ok
mip437, 1, ok
mip4370, 1, ok
mip4371, 1, ok
mip4372, 1, ok
mip4373, 1, ok
mip4374, 1, ok
mip4375, 1, ok
mip4376, 1, ok
mip4377, 1, ok
mip4378, 1, ok
mip4379, 1, ok
mip438, 1, ok
mip4380, 1, ok
mip4381, 1, ok
mip4382, 1, ok
mip4383, 1, ok
mip4384, 1, ok
mip4385, 1, ok
mip4386, 1, ok
mip4387, 1, ok
mip4388, 1, ok
mip4389, 1, ok
mip439, 1, ok
mip4390, 1, ok
mip4391, 1, ok
mip4392, 1, ok
mip4393, 1, ok
mip4394, 1, ok
mip4395, 1, ok
mip4396, 1, ok
mip4397, 1, ok
mip4398, 1, ok
mip4399, 1, ok
mip44, 1, ok
mip440, 1, ok
mip4400, 1, ok
mip4401, 1, ok
mip4402, 1, ok
mip4403, 1, ok
mip4404, 1, ok
mip4405, 1, ok
mip4406, 1, ok
mip4407, 1, ok
mip4408, 1, ok
mip4409, 1, ok
