@RELATION FEATURE_COSTS_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures NUMERIC


@DATA
mip2116, 1, 0
mip2117, 1, 0
mip2118, 1, 0
mip2119, 1, 0
mip212, 1, 0
mip2120, 1, 0
mip2121, 1, 0
mip2122, 1, 0
mip2123, 1, 0
mip2124, 1, 0
mip2125, 1, 0
mip2126, 1, 0
mip2127, 1, 0
mip2128, 1, 0
mip2129, 1, 0
mip213, 1, 0
mip2130, 1, 0
mip2131, 1, 0
mip2132, 1, 0
mip2133, 1, 0
mip2134, 1, 0
mip2135, 1, 0
mip2136, 1, 0
mip2137, 1, 0
mip2138, 1, 0
mip2139, 1, 0
mip214, 1, 0
mip2140, 1, 0
mip2141, 1, 0
mip2142, 1, 0
mip2143, 1, 0
mip2144, 1, 0
mip2145, 1, 0
mip2146, 1, 0
mip2147, 1, 0
mip2148, 1, 0
mip2149, 1, 0
mip215, 1, 0
mip2150, 1, 0
mip2151, 1, 0
mip2152, 1, 0
mip2153, 1, 0
mip2154, 1, 0
mip2155, 1, 0
mip2156, 1, 0
mip2157, 1, 0
mip2158, 1, 0
mip2159, 1, 0
mip216, 1, 0
mip2160, 1, 0
mip2161, 1, 0
mip2162, 1, 0
mip2163, 1, 0
mip2164, 1, 0
mip2165, 1, 0
mip2166, 1, 0
mip2167, 1, 0
mip2168, 1, 0
mip2169, 1, 0
mip217, 1, 0
mip2170, 1, 0
mip2171, 1, 0
mip2172, 1, 0
mip2173, 1, 0
mip2174, 1, 0
mip2175, 1, 0
mip2176, 1, 0
mip2177, 1, 0
mip2178, 1, 0
mip2179, 1, 0
mip218, 1, 0
mip2180, 1, 0
mip2181, 1, 0
mip2182, 1, 0
mip2183, 1, 0
mip2184, 1, 0
mip2185, 1, 0
mip2186, 1, 0
mip2187, 1, 0
mip2188, 1, 0
mip2189, 1, 0
mip219, 1, 0
mip2190, 1, 0
mip2191, 1, 0
mip2192, 1, 0
mip2193, 1, 0
mip2194, 1, 0
mip2195, 1, 0
mip2196, 1, 0
mip2197, 1, 0
mip2198, 1, 0
mip2199, 1, 0
mip22, 1, 0
mip220, 1, 0
mip2200, 1, 0
mip2201, 1, 0
mip2202, 1, 0
mip2203, 1, 0
mip2204, 1, 0
mip2205, 1, 0
mip2206, 1, 0
mip2207, 1, 0
mip2208, 1, 0
mip2209, 1, 0
mip221, 1, 0
mip2210, 1, 0
mip2211, 1, 0
mip2212, 1, 0
mip2213, 1, 0
mip2214, 1, 0
mip2215, 1, 0
mip2216, 1, 0
mip2217, 1, 0
mip2218, 1, 0
mip2219, 1, 0
mip222, 1, 0
mip2220, 1, 0
mip2221, 1, 0
mip2222, 1, 0
mip2223, 1, 0
mip2224, 1, 0
mip2225, 1, 0
mip2226, 1, 0
mip2227, 1, 0
mip2228, 1, 0
mip2229, 1, 0
mip223, 1, 0
mip2230, 1, 0
mip2231, 1, 0
mip2232, 1, 0
mip2233, 1, 0
mip2234, 1, 0
mip2235, 1, 0
mip2236, 1, 0
mip2237, 1, 0
mip2238, 1, 0
mip2239, 1, 0
mip224, 1, 0
mip2240, 1, 0
mip2241, 1, 0
mip2242, 1, 0
mip2243, 1, 0
mip2244, 1, 0
mip2245, 1, 0
mip2246, 1, 0
mip2247, 1, 0
mip2248, 1, 0
mip2249, 1, 0
mip225, 1, 0
mip2250, 1, 0
mip2251, 1, 0
mip2252, 1, 0
mip2253, 1, 0
mip2254, 1, 0
mip2255, 1, 0
mip2256, 1, 0
mip2257, 1, 0
mip2258, 1, 0
mip2259, 1, 0
mip226, 1, 0
mip2260, 1, 0
mip2261, 1, 0
mip2262, 1, 0
mip2263, 1, 0
mip2264, 1, 0
mip2265, 1, 0
mip2266, 1, 0
mip2267, 1, 0
mip2268, 1, 0
mip2269, 1, 0
mip227, 1, 0
mip2270, 1, 0
mip2271, 1, 0
mip2272, 1, 0
mip2273, 1, 0
mip2274, 1, 0
mip2275, 1, 0
mip2276, 1, 0
mip2277, 1, 0
mip2278, 1, 0
mip2279, 1, 0
mip228, 1, 0
mip2280, 1, 0
mip2281, 1, 0
mip2282, 1, 0
mip2283, 1, 0
mip2284, 1, 0
mip2285, 1, 0
mip2286, 1, 0
mip2287, 1, 0
mip2288, 1, 0
mip2289, 1, 0
mip229, 1, 0
mip2290, 1, 0
mip2291, 1, 0
mip2292, 1, 0
mip2293, 1, 0
mip2294, 1, 0
mip2295, 1, 0
mip2296, 1, 0
mip2297, 1, 0
mip2298, 1, 0
mip2299, 1, 0
mip23, 1, 0
mip230, 1, 0
mip2300, 1, 0
mip2301, 1, 0
mip2302, 1, 0
mip2303, 1, 0
mip2304, 1, 0
mip2305, 1, 0
mip2306, 1, 0
mip2307, 1, 0
mip2308, 1, 0
mip2309, 1, 0
mip231, 1, 0
mip2310, 1, 0
mip2311, 1, 0
mip2312, 1, 0
mip2313, 1, 0
mip2314, 1, 0
mip2315, 1, 0
mip2316, 1, 0
mip2317, 1, 0
mip2318, 1, 0
mip2319, 1, 0
mip232, 1, 0
mip2320, 1, 0
mip2321, 1, 0
mip2322, 1, 0
mip2323, 1, 0
mip2324, 1, 0
mip2325, 1, 0
mip2326, 1, 0
mip2327, 1, 0
mip2328, 1, 0
mip2329, 1, 0
mip233, 1, 0
mip2330, 1, 0
mip2331, 1, 0
mip2332, 1, 0
mip2333, 1, 0
mip2334, 1, 0
mip2335, 1, 0
mip2336, 1, 0
mip2337, 1, 0
mip2338, 1, 0
mip2339, 1, 0
mip234, 1, 0
mip2340, 1, 0
mip2341, 1, 0
mip2342, 1, 0
mip2343, 1, 0
mip2344, 1, 0
mip2345, 1, 0
mip2346, 1, 0
mip2347, 1, 0
mip2348, 1, 0
mip2349, 1, 0
mip235, 1, 0
mip2350, 1, 0
mip2351, 1, 0
mip2352, 1, 0
mip2353, 1, 0
mip2354, 1, 0
mip2355, 1, 0
mip2356, 1, 0
mip2357, 1, 0
mip2358, 1, 0
mip2359, 1, 0
mip236, 1, 0
mip2360, 1, 0
mip2361, 1, 0
mip2362, 1, 0
mip2363, 1, 0
mip2364, 1, 0
mip2365, 1, 0
mip2366, 1, 0
mip2367, 1, 0
mip2368, 1, 0
mip2369, 1, 0
mip237, 1, 0
mip2370, 1, 0
mip2371, 1, 0
mip2372, 1, 0
mip2373, 1, 0
mip2374, 1, 0
mip2375, 1, 0
mip2376, 1, 0
mip2377, 1, 0
mip2378, 1, 0
mip2379, 1, 0
mip238, 1, 0
mip2380, 1, 0
mip2381, 1, 0
mip2382, 1, 0
mip2383, 1, 0
mip2384, 1, 0
mip2385, 1, 0
mip2386, 1, 0
mip2387, 1, 0
mip2388, 1, 0
mip2389, 1, 0
mip239, 1, 0
mip2390, 1, 0
mip2391, 1, 0
mip2392, 1, 0
mip2393, 1, 0
mip2394, 1, 0
mip2395, 1, 0
mip2396, 1, 0
mip2397, 1, 0
mip2398, 1, 0
mip2399, 1, 0
mip24, 1, 0
mip240, 1, 0
mip2400, 1, 0
mip2401, 1, 0
mip2402, 1, 0
mip2403, 1, 0
mip2404, 1, 0
mip2405, 1, 0
mip2406, 1, 0
mip2407, 1, 0
mip2408, 1, 0
mip2409, 1, 0
mip241, 1, 0
mip2410, 1, 0
mip2411, 1, 0
mip2412, 1, 0
mip2413, 1, 0
mip2414, 1, 0
mip2415, 1, 0
mip2416, 1, 0
mip2417, 1, 0
mip2418, 1, 0
mip2419, 1, 0
mip242, 1, 0
mip2420, 1, 0
mip2421, 1, 0
mip2422, 1, 0
mip2423, 1, 0
mip2424, 1, 0
mip2425, 1, 0
mip2426, 1, 0
mip2427, 1, 0
mip2428, 1, 0
mip2429, 1, 0
mip243, 1, 0
mip2430, 1, 0
mip2431, 1, 0
mip2432, 1, 0
mip2433, 1, 0
mip2434, 1, 0
mip2435, 1, 0
mip2436, 1, 0
mip2437, 1, 0
mip2438, 1, 0
mip2439, 1, 0
mip244, 1, 0
mip2440, 1, 0
mip2441, 1, 0
mip2442, 1, 0
mip2443, 1, 0
mip2444, 1, 0
mip2445, 1, 0
mip2446, 1, 0
mip2447, 1, 0
mip2448, 1, 0
mip2449, 1, 0
mip245, 1, 0
mip2450, 1, 0
mip2451, 1, 0
mip2452, 1, 0
mip2453, 1, 0
mip2454, 1, 0
mip2455, 1, 0
mip2456, 1, 0
mip2457, 1, 0
mip2458, 1, 0
mip2459, 1, 0
mip246, 1, 0
mip2460, 1, 0
mip2461, 1, 0
mip2462, 1, 0
mip2463, 1, 0
mip2464, 1, 0
mip2465, 1, 0
mip2466, 1, 0
mip2467, 1, 0
mip2468, 1, 0
mip2469, 1, 0
mip247, 1, 0
mip2470, 1, 0
mip2471, 1, 0
mip2472, 1, 0
mip2473, 1, 0
mip2474, 1, 0
mip2475, 1, 0
mip2476, 1, 0
mip2477, 1, 0
mip2478, 1, 0
mip2479, 1, 0
mip248, 1, 0
mip2480, 1, 0
mip2481, 1, 0
mip2482, 1, 0
mip2483, 1, 0
mip2484, 1, 0
mip2485, 1, 0
mip2486, 1, 0
mip2487, 1, 0
mip2488, 1, 0
mip2489, 1, 0
mip249, 1, 0
mip2490, 1, 0
mip2491, 1, 0
mip2492, 1, 0
mip2493, 1, 0
mip2494, 1, 0
mip2495, 1, 0
mip2496, 1, 0
mip2497, 1, 0
mip2498, 1, 0
mip2499, 1, 0
mip25, 1, 0
mip250, 1, 0
mip2500, 1, 0
mip2501, 1, 0
mip2502, 1, 0
mip2503, 1, 0
mip2504, 1, 0
mip2505, 1, 0
mip2506, 1, 0
mip2507, 1, 0
mip2508, 1, 0
mip2509, 1, 0
mip251, 1, 0
mip2510, 1, 0
mip2511, 1, 0
mip2512, 1, 0
mip2513, 1, 0
mip2514, 1, 0
mip2515, 1, 0
mip2516, 1, 0
mip2517, 1, 0
mip2518, 1, 0
mip2519, 1, 0
mip252, 1, 0
mip2520, 1, 0
mip2521, 1, 0
mip2522, 1, 0
mip2523, 1, 0
mip2524, 1, 0
mip2525, 1, 0
mip2526, 1, 0
mip2527, 1, 0
mip2528, 1, 0
mip2529, 1, 0
mip253, 1, 0
mip2530, 1, 0
mip2531, 1, 0
mip2532, 1, 0
mip2533, 1, 0
mip2534, 1, 0
mip2535, 1, 0
mip2536, 1, 0
mip2537, 1, 0
mip2538, 1, 0
mip2539, 1, 0
mip254, 1, 0
mip2540, 1, 0
mip2541, 1, 0
mip2542, 1, 0
mip2543, 1, 0
mip2544, 1, 0
mip2545, 1, 0
mip2546, 1, 0
mip2547, 1, 0
mip2548, 1, 0
mip2549, 1, 0
mip255, 1, 0
mip2550, 1, 0
mip2551, 1, 0
mip2552, 1, 0
mip2553, 1, 0
mip2554, 1, 0
mip2555, 1, 0
mip2556, 1, 0
mip2557, 1, 0
mip2558, 1, 0
mip2559, 1, 0
mip256, 1, 0
mip2560, 1, 0
mip2561, 1, 0
mip2562, 1, 0
mip2563, 1, 0
mip2564, 1, 0
mip2565, 1, 0
mip2566, 1, 0
mip2567, 1, 0
mip2568, 1, 0
mip2569, 1, 0
mip257, 1, 0
mip2570, 1, 0
mip2571, 1, 0
mip2572, 1, 0
mip2573, 1, 0
mip2574, 1, 0
mip2575, 1, 0
mip2576, 1, 0
mip2577, 1, 0
mip2578, 1, 0
mip2579, 1, 0
mip258, 1, 0
mip2580, 1, 0
mip2581, 1, 0
mip2582, 1, 0
mip2583, 1, 0
mip2584, 1, 0
mip2585, 1, 0
mip2586, 1, 0
mip2587, 1, 0
mip2588, 1, 0
mip2589, 1, 0
mip259, 1, 0
mip2590, 1, 0
mip2591, 1, 0
mip2592, 1, 0
mip2593, 1, 0
mip2594, 1, 0
mip2595, 1, 0
mip2596, 1, 0
mip2597, 1, 0
mip2598, 1, 0
mip2599, 1, 0
mip26, 1, 0
mip260, 1, 0
mip2600, 1, 0
mip2601, 1, 0
mip2602, 1, 0
mip2603, 1, 0
mip2604, 1, 0
mip2605, 1, 0
mip2606, 1, 0
mip2607, 1, 0
mip2608, 1, 0
mip2609, 1, 0
mip261, 1, 0
mip2610, 1, 0
mip2611, 1, 0
mip2612, 1, 0
mip2613, 1, 0
mip2614, 1, 0
mip2615, 1, 0
mip2616, 1, 0
mip2617, 1, 0
mip2618, 1, 0
mip2619, 1, 0
mip262, 1, 0
mip2620, 1, 0
mip2621, 1, 0
mip2622, 1, 0
mip2623, 1, 0
mip2624, 1, 0
mip2625, 1, 0
mip2626, 1, 0
mip2627, 1, 0
mip2628, 1, 0
mip2629, 1, 0
mip263, 1, 0
mip2630, 1, 0
mip2631, 1, 0
mip2632, 1, 0
mip2633, 1, 0
mip2634, 1, 0
mip2635, 1, 0
mip2636, 1, 0
mip2637, 1, 0
mip2638, 1, 0
mip2639, 1, 0
mip264, 1, 0
mip2640, 1, 0
mip2641, 1, 0
mip2642, 1, 0
mip2643, 1, 0
mip2644, 1, 0
mip2645, 1, 0
mip2646, 1, 0
mip2647, 1, 0
mip2648, 1, 0
mip2649, 1, 0
mip265, 1, 0
mip2650, 1, 0
mip2651, 1, 0
mip2652, 1, 0
mip2653, 1, 0
mip2654, 1, 0
mip2655, 1, 0
mip2656, 1, 0
mip2657, 1, 0
mip2658, 1, 0
mip2659, 1, 0
mip266, 1, 0
mip2660, 1, 0
mip2661, 1, 0
mip2662, 1, 0
mip2663, 1, 0
mip2664, 1, 0
mip2665, 1, 0
mip2666, 1, 0
mip2667, 1, 0
mip2668, 1, 0
mip2669, 1, 0
mip267, 1, 0
mip2670, 1, 0
mip2671, 1, 0
mip2672, 1, 0
mip2673, 1, 0
mip2674, 1, 0
mip2675, 1, 0
mip2676, 1, 0
mip2677, 1, 0
mip2678, 1, 0
mip2679, 1, 0
mip268, 1, 0
mip2680, 1, 0
mip2681, 1, 0
mip2682, 1, 0
mip2683, 1, 0
mip2684, 1, 0
mip2685, 1, 0
mip2686, 1, 0
mip2687, 1, 0
mip2688, 1, 0
mip2689, 1, 0
mip269, 1, 0
mip2690, 1, 0
mip2691, 1, 0
mip2692, 1, 0
mip2693, 1, 0
mip2694, 1, 0
mip2695, 1, 0
mip2696, 1, 0
mip2697, 1, 0
mip2698, 1, 0
mip2699, 1, 0
mip27, 1, 0
mip270, 1, 0
mip2700, 1, 0
mip2701, 1, 0
mip2702, 1, 0
mip2703, 1, 0
mip2704, 1, 0
mip2705, 1, 0
mip2706, 1, 0
mip2707, 1, 0
mip2708, 1, 0
mip2709, 1, 0
mip271, 1, 0
mip2710, 1, 0
mip2711, 1, 0
mip2712, 1, 0
mip2713, 1, 0
mip2714, 1, 0
mip2715, 1, 0
mip2716, 1, 0
mip2717, 1, 0
mip2718, 1, 0
mip2719, 1, 0
mip272, 1, 0
mip2720, 1, 0
mip2721, 1, 0
mip2722, 1, 0
mip2723, 1, 0
mip2724, 1, 0
mip2725, 1, 0
mip2726, 1, 0
mip2727, 1, 0
mip2728, 1, 0
mip2729, 1, 0
mip273, 1, 0
mip2730, 1, 0
mip2731, 1, 0
mip2732, 1, 0
mip2733, 1, 0
mip2734, 1, 0
mip2735, 1, 0
mip2736, 1, 0
mip2737, 1, 0
mip2738, 1, 0
mip2739, 1, 0
mip274, 1, 0
mip2740, 1, 0
mip2741, 1, 0
mip2742, 1, 0
mip2743, 1, 0
mip2744, 1, 0
mip2745, 1, 0
mip2746, 1, 0
mip2747, 1, 0
mip2748, 1, 0
mip2749, 1, 0
mip275, 1, 0
mip2750, 1, 0
mip2751, 1, 0
mip2752, 1, 0
mip2753, 1, 0
mip2754, 1, 0
mip2755, 1, 0
mip2756, 1, 0
mip2757, 1, 0
mip2758, 1, 0
mip2759, 1, 0
mip276, 1, 0
mip2760, 1, 0
mip2761, 1, 0
mip2762, 1, 0
mip2763, 1, 0
mip2764, 1, 0
mip2765, 1, 0
mip2766, 1, 0
mip2767, 1, 0
mip2768, 1, 0
mip2769, 1, 0
mip277, 1, 0
mip2770, 1, 0
mip2771, 1, 0
mip2772, 1, 0
mip2773, 1, 0
mip2774, 1, 0
mip2775, 1, 0
mip2776, 1, 0
mip2777, 1, 0
mip2778, 1, 0
mip2779, 1, 0
mip278, 1, 0
mip2780, 1, 0
mip2781, 1, 0
mip2782, 1, 0
mip2783, 1, 0
mip2784, 1, 0
mip2785, 1, 0
mip2786, 1, 0
mip2787, 1, 0
mip2788, 1, 0
mip2789, 1, 0
mip279, 1, 0
mip2790, 1, 0
mip2791, 1, 0
mip2792, 1, 0
mip2793, 1, 0
mip2794, 1, 0
mip2795, 1, 0
mip2796, 1, 0
mip2797, 1, 0
mip2798, 1, 0
mip2799, 1, 0
mip28, 1, 0
mip280, 1, 0
mip2800, 1, 0
mip2801, 1, 0
mip2802, 1, 0
mip2803, 1, 0
mip2804, 1, 0
mip2805, 1, 0
mip2806, 1, 0
mip2807, 1, 0
mip2808, 1, 0
mip2809, 1, 0
mip281, 1, 0
mip2810, 1, 0
mip2811, 1, 0
mip2812, 1, 0
mip2813, 1, 0
mip2814, 1, 0
mip2815, 1, 0
mip2816, 1, 0
mip2817, 1, 0
mip2818, 1, 0
mip2819, 1, 0
mip282, 1, 0
mip2820, 1, 0
mip2821, 1, 0
mip2822, 1, 0
mip2823, 1, 0
mip2824, 1, 0
mip2825, 1, 0
mip2826, 1, 0
mip2827, 1, 0
mip2828, 1, 0
mip2829, 1, 0
mip283, 1, 0
mip2830, 1, 0
mip2831, 1, 0
mip2832, 1, 0
mip2833, 1, 0
mip2834, 1, 0
mip2835, 1, 0
mip2836, 1, 0
mip2837, 1, 0
mip2838, 1, 0
mip2839, 1, 0
mip284, 1, 0
mip2840, 1, 0
mip2841, 1, 0
mip2842, 1, 0
mip2843, 1, 0
mip2844, 1, 0
mip2845, 1, 0
mip2846, 1, 0
mip2847, 1, 0
mip2848, 1, 0
mip2849, 1, 0
mip285, 1, 0
mip2850, 1, 0
mip2851, 1, 0
mip2852, 1, 0
mip2853, 1, 0
mip2854, 1, 0
mip2855, 1, 0
mip2856, 1, 0
mip2857, 1, 0
mip2858, 1, 0
mip2859, 1, 0
mip286, 1, 0
mip2860, 1, 0
mip2861, 1, 0
mip2862, 1, 0
mip2863, 1, 0
mip2864, 1, 0
mip2865, 1, 0
mip2866, 1, 0
mip2867, 1, 0
mip2868, 1, 0
mip2869, 1, 0
mip287, 1, 0
mip2870, 1, 0
mip2871, 1, 0
mip2872, 1, 0
mip2873, 1, 0
mip2874, 1, 0
mip2875, 1, 0
mip2876, 1, 0
mip2877, 1, 0
mip2878, 1, 0
mip2879, 1, 0
mip288, 1, 0
mip2880, 1, 0
mip2881, 1, 0
mip2882, 1, 0
mip2883, 1, 0
mip2884, 1, 0
mip2885, 1, 0
mip2886, 1, 0
mip2887, 1, 0
mip2888, 1, 0
mip2889, 1, 0
mip289, 1, 0
mip2890, 1, 0
mip2891, 1, 0
mip2892, 1, 0
mip2893, 1, 0
mip2894, 1, 0
mip2895, 1, 0
mip2896, 1, 0
mip2897, 1, 0
mip2898, 1, 0
mip2899, 1, 0
mip29, 1, 0
mip290, 1, 0
mip2900, 1, 0
mip2901, 1, 0
mip2902, 1, 0
mip2903, 1, 0
mip2904, 1, 0
mip2905, 1, 0
mip2906, 1, 0
mip2907, 1, 0
mip2908, 1, 0
mip2909, 1, 0
mip291, 1, 0
mip2910, 1, 0
mip2911, 1, 0
mip2912, 1, 0
mip2913, 1, 0
mip2914, 1, 0
mip2915, 1, 0
mip2916, 1, 0
mip2917, 1, 0
mip2918, 1, 0
mip2919, 1, 0
mip292, 1, 0
mip2920, 1, 0
mip2921, 1, 0
mip2922, 1, 0
mip2923, 1, 0
mip2924, 1, 0
mip2925, 1, 0
mip2926, 1, 0
mip2927, 1, 0
mip2928, 1, 0
mip2929, 1, 0
mip293, 1, 0
mip2930, 1, 0
mip2931, 1, 0
mip2932, 1, 0
mip2933, 1, 0
mip2934, 1, 0
mip2935, 1, 0
mip2936, 1, 0
mip2937, 1, 0
mip2938, 1, 0
mip2939, 1, 0
mip294, 1, 0
mip2940, 1, 0
mip2941, 1, 0
mip2942, 1, 0
mip2943, 1, 0
mip2944, 1, 0
mip2945, 1, 0
mip2946, 1, 0
mip2947, 1, 0
mip2948, 1, 0
mip2949, 1, 0
mip295, 1, 0
mip2950, 1, 0
mip2951, 1, 0
mip2952, 1, 0
mip2953, 1, 0
mip2954, 1, 0
mip2955, 1, 0
mip2956, 1, 0
mip2957, 1, 0
mip2958, 1, 0
mip2959, 1, 0
mip296, 1, 0
mip2960, 1, 0
mip2961, 1, 0
mip2962, 1, 0
mip2963, 1, 0
mip2964, 1, 0
mip2965, 1, 0
mip2966, 1, 0
mip2967, 1, 0
mip2968, 1, 0
mip2969, 1, 0
mip297, 1, 0
mip2970, 1, 0
mip2971, 1, 0
mip2972, 1, 0
mip2973, 1, 0
mip2974, 1, 0
mip2975, 1, 0
mip2976, 1, 0
mip2977, 1, 0
mip2978, 1, 0
mip2979, 1, 0
mip298, 1, 0
mip2980, 1, 0
mip2981, 1, 0
mip2982, 1, 0
mip2983, 1, 0
mip2984, 1, 0
mip2985, 1, 0
mip2986, 1, 0
mip2987, 1, 0
mip2988, 1, 0
mip2989, 1, 0
mip299, 1, 0
mip2990, 1, 0
mip2991, 1, 0
mip2992, 1, 0
mip2993, 1, 0
mip2994, 1, 0
mip2995, 1, 0
mip2996, 1, 0
mip2997, 1, 0
mip2998, 1, 0
mip2999, 1, 0
mip3, 1, 0
mip30, 1, 0
mip300, 1, 0
mip3000, 1, 0
mip3001, 1, 0
mip3002, 1, 0
mip3003, 1, 0
mip3004, 1, 0
mip3005, 1, 0
mip3006, 1, 0
mip3007, 1, 0
mip3008, 1, 0
mip3009, 1, 0
mip301, 1, 0
mip3010, 1, 0
mip3011, 1, 0
mip3012, 1, 0
mip3013, 1, 0
mip3014, 1, 0
mip3015, 1, 0
mip3016, 1, 0
mip3017, 1, 0
mip3018, 1, 0
mip3019, 1, 0
mip302, 1, 0
mip3020, 1, 0
mip3021, 1, 0
mip3022, 1, 0
mip3023, 1, 0
mip3024, 1, 0
mip3025, 1, 0
mip3026, 1, 0
mip3027, 1, 0
mip3028, 1, 0
mip3029, 1, 0
mip303, 1, 0
mip3030, 1, 0
mip3031, 1, 0
mip3032, 1, 0
mip3033, 1, 0
mip3034, 1, 0
mip3035, 1, 0
mip3036, 1, 0
mip3037, 1, 0
mip3038, 1, 0
mip3039, 1, 0
mip304, 1, 0
mip3040, 1, 0
mip3041, 1, 0
mip3042, 1, 0
mip3043, 1, 0
mip3044, 1, 0
mip3045, 1, 0
mip3046, 1, 0
mip3047, 1, 0
mip3048, 1, 0
mip3049, 1, 0
mip305, 1, 0
mip3050, 1, 0
mip3051, 1, 0
mip3052, 1, 0
mip3053, 1, 0
mip3054, 1, 0
mip3055, 1, 0
mip3056, 1, 0
mip3057, 1, 0
mip3058, 1, 0
mip3059, 1, 0
mip306, 1, 0
mip3060, 1, 0
mip3061, 1, 0
mip3062, 1, 0
mip3063, 1, 0
mip3064, 1, 0
mip3065, 1, 0
mip3066, 1, 0
mip3067, 1, 0
mip3068, 1, 0
mip3069, 1, 0
mip307, 1, 0
mip3070, 1, 0
mip3071, 1, 0
mip3072, 1, 0
mip3073, 1, 0
mip3074, 1, 0
mip3075, 1, 0
mip3076, 1, 0
mip3077, 1, 0
mip3078, 1, 0
mip3079, 1, 0
mip308, 1, 0
mip3080, 1, 0
mip3081, 1, 0
mip3082, 1, 0
mip3083, 1, 0
mip3084, 1, 0
mip3085, 1, 0
mip3086, 1, 0
mip3087, 1, 0
mip3088, 1, 0
mip3089, 1, 0
mip309, 1, 0
mip3090, 1, 0
mip3091, 1, 0
mip3092, 1, 0
mip3093, 1, 0
mip3094, 1, 0
mip3095, 1, 0
mip3096, 1, 0
mip3097, 1, 0
mip3098, 1, 0
mip3099, 1, 0
mip31, 1, 0
mip310, 1, 0
mip3100, 1, 0
mip3101, 1, 0
mip3102, 1, 0
mip3103, 1, 0
mip3104, 1, 0
mip3105, 1, 0
mip3106, 1, 0
mip3107, 1, 0
mip3108, 1, 0
mip3109, 1, 0
mip311, 1, 0
mip3110, 1, 0
mip3111, 1, 0
mip3112, 1, 0
mip3113, 1, 0
mip3114, 1, 0
mip3115, 1, 0
mip3116, 1, 0
mip3117, 1, 0
mip3118, 1, 0
mip3119, 1, 0
mip312, 1, 0
mip3120, 1, 0
mip3121, 1, 0
mip3122, 1, 0
mip3123, 1, 0
mip3124, 1, 0
mip3125, 1, 0
mip3126, 1, 0
mip3127, 1, 0
mip3128, 1, 0
mip3129, 1, 0
mip313, 1, 0
mip3130, 1, 0
mip3131, 1, 0
mip3132, 1, 0
mip3133, 1, 0
mip3134, 1, 0
mip3135, 1, 0
mip3136, 1, 0
mip3137, 1, 0
mip3138, 1, 0
mip3139, 1, 0
mip314, 1, 0
mip3140, 1, 0
mip3141, 1, 0
mip3142, 1, 0
mip3143, 1, 0
mip3144, 1, 0
mip3145, 1, 0
mip3146, 1, 0
mip3147, 1, 0
mip3148, 1, 0
mip3149, 1, 0
mip315, 1, 0
mip3150, 1, 0
mip3151, 1, 0
mip3152, 1, 0
mip3153, 1, 0
mip3154, 1, 0
mip3155, 1, 0
mip3156, 1, 0
mip3157, 1, 0
mip3158, 1, 0
mip3159, 1, 0
mip316, 1, 0
mip3160, 1, 0
mip3161, 1, 0
mip3162, 1, 0
mip3163, 1, 0
mip3164, 1, 0
mip3165, 1, 0
mip3166, 1, 0
mip3167, 1, 0
mip3168, 1, 0
mip3169, 1, 0
mip317, 1, 0
mip3170, 1, 0
mip3171, 1, 0
mip3172, 1, 0
mip3173, 1, 0
mip3174, 1, 0
mip3175, 1, 0
mip3176, 1, 0
mip3177, 1, 0
mip3178, 1, 0
mip3179, 1, 0
mip318, 1, 0
mip3180, 1, 0
mip3181, 1, 0
mip3182, 1, 0
mip3183, 1, 0
mip3184, 1, 0
mip3185, 1, 0
mip3186, 1, 0
mip3187, 1, 0
mip3188, 1, 0
mip3189, 1, 0
mip319, 1, 0
mip3190, 1, 0
mip3191, 1, 0
mip3192, 1, 0
mip3193, 1, 0
mip3194, 1, 0
mip3195, 1, 0
mip3196, 1, 0
mip3197, 1, 0
mip3198, 1, 0
mip3199, 1, 0
mip32, 1, 0
mip320, 1, 0
mip3200, 1, 0
mip3201, 1, 0
mip3202, 1, 0
mip3203, 1, 0
mip3204, 1, 0
mip3205, 1, 0
mip3206, 1, 0
mip3207, 1, 0
mip3208, 1, 0
mip3209, 1, 0
mip321, 1, 0
mip3210, 1, 0
mip3211, 1, 0
mip3212, 1, 0
mip3213, 1, 0
mip3214, 1, 0
mip3215, 1, 0
mip3216, 1, 0
mip3217, 1, 0
mip3218, 1, 0
mip3219, 1, 0
mip322, 1, 0
mip3220, 1, 0
mip3221, 1, 0
mip3222, 1, 0
mip3223, 1, 0
mip3224, 1, 0
mip3225, 1, 0
mip3226, 1, 0
mip3227, 1, 0
mip3228, 1, 0
mip3229, 1, 0
mip323, 1, 0
mip3230, 1, 0
mip3231, 1, 0
mip3232, 1, 0
mip3233, 1, 0
mip3234, 1, 0
mip3235, 1, 0
mip3236, 1, 0
mip3237, 1, 0
mip3238, 1, 0
mip3239, 1, 0
mip324, 1, 0
mip3240, 1, 0
mip3241, 1, 0
mip3242, 1, 0
mip3243, 1, 0
mip3244, 1, 0
mip3245, 1, 0
mip3246, 1, 0
mip3247, 1, 0
mip3248, 1, 0
mip3249, 1, 0
mip325, 1, 0
mip3250, 1, 0
mip3251, 1, 0
mip3252, 1, 0
mip3253, 1, 0
mip3254, 1, 0
mip3255, 1, 0
mip3256, 1, 0
mip3257, 1, 0
mip3258, 1, 0
mip3259, 1, 0
mip326, 1, 0
mip3260, 1, 0
mip3261, 1, 0
mip3262, 1, 0
mip3263, 1, 0
mip3264, 1, 0
